stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2018Q1,tpex,116883,68091,48792,386243,435035,64416,370619,,,370619,24059,,394678,,,,,,,1.68
6015,宏遠證,2018Q1,tpex,166195,205728,-39533,8383,-31150,-1922,-29228,,,-29228,0,,-29228,-29228,,,-29228,,,-0.08
6016,康和證,2018Q1,tpex,225979,560420,-334441,122306,-212135,-48488,-163647,,,-163647,-5758,,-169405,-156448,,-7199,-161859,,-7546,-0.26
6020,大展證,2018Q1,tpex,24868,34325,-9457,7111,-2346,5180,-7526,0,,-7526,24089,,16563,-7530,,4,16559,,4,-0.03
6021,美好證,2018Q1,tpex,161980,127694,34286,14064,48350,9477,38873,,,38873,90716,,129589,38873,,0,129589,,0,0.13
6023,元大期貨,2018Q1,tpex,880599,778530,102069,153989,256058,49032,207026,,,207026,66384,,273410,207026,,,273410,,,0.89
6026,福邦證,2018Q1,tpex,203346,99957,103389,1683,105072,6447,98625,,,98625,1031,,99656,82202,,16423,83233,0,16423,0.34
