stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2024Q1,twse,10883283,10191985,691298,169023,522275,,522275,-187591,334684,354219,,168056,201559,,133125,0.22
1718,中纖,2024Q1,twse,10490646,8492201,1998445,402683,1595762,,1595762,406784,2002546,10911,,1584851,179064,,1823482,0.01
2207,和泰車,2024Q1,twse,72065574,63544254,8521320,1577514,6943806,,6943806,4933131,11876937,5885107,,1058699,10635849,,1241088,10.56
2905,三商,2024Q1,twse,64892710,61723474,3169236,-219765,3389001,,3389001,1678135,5067136,1353747,,2035254,1950839,,3116297,1.27
