stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2026Q1,twse,10013245,8915242,1098003,209690,888313,,888313,1023340,1911653,627489,,260824,1714449,,197204,0.39
1718,中纖,2026Q1,twse,11169810,8643523,2526287,475722,2050565,,2050565,-322234,1728331,228005,,1822560,302841,,1425490,0.17
2207,和泰車,2026Q1,twse,71331231,64795582,6535649,1278339,5257310,,5257310,-73880,5183430,4429572,,827738,4206094,,977336,7.95
2905,三商,2026Q1,twse,29552820,29620479,-67659,-68929,1270,,1270,15204710,15205980,32878,,-31608,5528510,,9677470,0.03
