stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2016Q3,twse,25445045,24547728,897317,236883,660434,,660434,348980,1009414,557619,,102815,873846,,135568,0.35
1718,中纖,2016Q3,twse,24419380,22408301,2011079,400693,1610386,,1610386,219103,1829489,-343016,,1953402,-243051,,2072540,-0.30
2514,龍邦,2016Q3,twse,716192,283102,433090,10142,422948,0,422948,646301,1069249,423307,,-359,1069357,,-108,0.77
2905,三商,2016Q3,twse,163374469,158616485,4757984,315140,4442844,,4442844,1754705,6197549,2224928,,2217916,3208515,,2989034,3.30
