stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2019Q1,tpex,430940,364117,-702,-198,65923,,,65923,34151,,31772,7698,39470,6246,33224,,,33224,-58414,,-25190,,,,,,,1.01
1259,安心,2019Q1,tpex,1302091,981596,,,320495,,,320495,292502,,27993,3276,31269,7383,23886,,,23886,794,,24680,28001,,-4115,28337,,-3657,0.87
1264,德麥,2019Q1,tpex,950178,603424,,,346754,,,346754,190311,,156443,11115,167558,37602,129956,,,129956,20589,,150545,107825,,22131,117727,,32818,3.20
1268,漢來美食,2019Q1,tpex,1030022,554127,,,475895,,,475895,327848,,148047,1815,149862,30796,119066,-21255,,97811,2870,,100681,97811,,,100681,,,2.65
1336,台翰,2019Q1,tpex,554401,485184,,,69217,,,69217,55059,,14158,-4199,9959,7595,2364,,,2364,4643,,7007,2364,,,7007,,,0.03
1565,精華,2019Q1,tpex,1623564,1036408,,,587156,,,587156,115840,,471316,12761,484077,96815,387262,,,387262,336,,387598,387262,,,387598,,,7.68
1569,濱川,2019Q1,tpex,905709,745462,,,160247,,,160247,121358,,38889,-11750,27139,15888,11251,,,11251,51805,,63056,12326,,-1075,62406,,650,0.11
1570,力肯,2019Q1,tpex,124503,97334,,,27169,,,27169,17031,,10138,1745,11883,2520,9363,,,9363,450,,9813,9363,,0,9813,,0,0.18
1580,新麥,2019Q1,tpex,823691,479820,,,343871,,,343871,237023,,106848,-2329,104519,28860,75659,,,75659,37039,,112698,74162,,1497,110662,,2036,1.48
1584,精剛,2019Q1,tpex,178806,176012,,,2794,,,2794,12407,,-9613,-3367,-12980,233,-13213,,,-13213,85409,,72196,-13209,,-4,61682,,10514,-0.16
1586,和勤,2019Q1,tpex,430685,396200,,,34485,,,34485,61636,,-27151,-19151,-46302,-12254,-34048,,,-34048,29756,,-4292,-34048,,0,-4292,,0,-0.46
1591,駿吉-KY,2019Q1,tpex,190197,164854,,,25343,,,25343,18284,,7059,8584,15643,4430,11213,,,11213,10361,,21574,11213,,0,21574,,0,0.34
1593,祺驊,2019Q1,tpex,187389,131393,,,55996,,,55996,32548,,23448,6977,30425,4635,25790,,,25790,170,,25960,25753,,37,25923,,37,0.81
1595,川寶,2019Q1,tpex,290885,207244,,,83641,,,83641,76533,,7108,6393,13501,4406,9095,,,9095,1359,,10454,9095,,,10454,,,0.19
1599,宏佳騰,2019Q1,tpex,568602,428682,,,139920,,,139920,83373,,56547,8737,65284,13057,52227,,,52227,16429,,68656,52227,,,68656,,,0.88
1742,台蠟,2019Q1,tpex,130136,101499,,,28637,,,28637,8313,,20324,-7886,12438,234,12204,,,12204,-48,,12156,12204,,,12156,,,0.22
1777,生泰,2019Q1,tpex,194560,126056,,,68504,,,68504,24356,,44148,5993,50141,10007,40134,,,40134,0,,40134,,,,,,,1.34
