stock_id,name,period,market,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1225,福懋油,2016Q4,twse,10919454,9733934,1185520,646,,1184874,606754,32192,610312,12679,622991,136214,486777,,,486777,-67506,,419271,385207,,101570,317701,,101570,1.76
1227,佳格,2016Q4,twse,27073564,19068515,8005049,,,8005049,4993497,,3011552,268253,3279805,642049,2637756,,,2637756,-438072,,2199684,2606544,,31212,2170889,,28795,2.98
1229,聯華,2016Q4,twse,5223429,4031401,1192028,,,1192028,556208,,635820,1595864,2231684,90326,2141358,,,2141358,753342,,2894700,2154248,,-12890,2912345,,-17645,2.37
1231,聯華食,2016Q4,twse,6717558,5280303,1437255,,,1437255,951118,,486137,100467,586604,113743,472861,,,472861,-67031,,405830,469665,,3196,404711,,1119,3.07
1232,大統益,2016Q4,twse,17384090,15640159,1743931,,,1743931,643598,,1100333,-6045,1094288,191517,902771,,,902771,3504,,906275,892059,,10712,895783,,10492,5.58
1233,天仁,2016Q4,twse,2134778,929196,1205582,,,1205582,1019675,,185907,18559,204466,34606,169860,0,,169860,-17603,,152257,168873,,987,151520,0,737,1.87
1234,黑松,2016Q4,twse,8762410,6442732,2319678,,,2319678,2169711,,149967,1086498,1236465,130376,1106089,,,1106089,-82733,,1023356,1106089,,,1023356,,,2.75
1235,興泰,2016Q4,twse,117867,75143,42724,,,42724,77170,,-34446,264795,230349,6286,224063,,,224063,1108678,,1332741,223776,,287,1332454,,287,3.81
1236,宏亞,2016Q4,twse,2129720,1551913,577807,,,577807,540478,,37329,51136,88465,13487,74978,,,74978,-103515,,-28537,74978,,,-28537,,,0.69
1256,鮮活果汁-KY,2016Q4,twse,2679294,1893934,785360,,,785360,402293,,383067,-15286,367781,139876,227905,,,227905,-70813,,157092,226826,,1079,156310,,782,8.35
1301,台塑,2016Q4,twse,180173192,155873996,24299196,,,24299196,11281983,,13017213,30796736,43813949,4421406,39392543,,,39392543,10278034,,49670577,39392543,,,49670577,,,6.19
1303,南亞,2016Q4,twse,275294431,243802971,31491460,92419,,31399041,18116179,,13282862,40564129,53846991,5133968,48713023,,,48713023,-8673869,,40039154,48840267,,-127244,40827917,,-788763,6.16
1304,台聚,2016Q4,twse,53101997,46220862,6881135,,,6881135,3719651,,3161484,-90260,3071224,713523,2357701,21777,,2379478,-242451,,2137027,1189570,,1189908,1255498,,881529,1.15
1305,華夏,2016Q4,twse,14157389,11217020,2940369,,,2940369,1065899,,1874470,-73316,1801154,279847,1521307,21777,,1543084,-77288,,1465796,1443125,,99959,1367779,,98017,3.02
1307,三芳,2016Q4,twse,11045717,7788166,3257551,,,3257551,1686417,,1571134,-29708,1541426,297447,1243979,,,1243979,-151298,,1092681,1243979,,,1092681,,,3.13
1308,亞聚,2016Q4,twse,5893335,5113476,779859,,,779859,212190,,567669,225259,792928,121989,670939,,,670939,423009,,1093948,665825,5114,,1097395,-3447,,1.32
1309,台達化,2016Q4,twse,16419055,15473799,945256,,,945256,713825,,231431,-34112,197319,76442,120877,,,120877,-116842,,4035,120877,0,0,4035,,,0.37
1310,台苯,2016Q4,twse,14073472,11858780,2214692,,,2214692,414908,,1799784,-134036,1665748,336821,1328927,,,1328927,110558,,1439485,1411448,,-82521,1529939,,-90454,2.67
1312,國喬,2016Q4,twse,19918739,16494620,3424119,,,3424119,1256866,,2167253,916876,3084129,505391,2578738,,,2578738,176686,,2755424,2400690,,178048,2375459,,379965,2.65
1313,聯成,2016Q4,twse,42392012,39399026,2992986,,,2992986,1729566,,1263420,111153,1374573,285760,1088813,,,1088813,-310721,,778092,1088813,,0,778092,,0,0.96
1314,中石化,2016Q4,twse,25376683,25466664,-89981,562,682,-89861,1305217,,-1395078,-409018,-1804096,74049,-1878145,,,-1878145,-344987,,-2223132,-1869721,,-8424,-2215453,,-7679,-0.81
1315,達新,2016Q4,twse,2887924,2316912,571012,,,571012,456867,,114145,222512,336657,33476,303181,,,303181,261307,,564488,303606,,-425,565703,,-1215,1.59
1316,上曜,2016Q4,twse,682055,553903,128152,,,128152,247772,,-119620,16627,-102993,-1882,-101111,,,-101111,71320,,-29791,-122543,,21432,-84176,,54385,-0.79
1319,東陽,2016Q4,twse,24181282,18077865,6103417,,659,6104076,3307034,,2797042,279173,3076215,597751,2478464,,,2478464,-583167,,1895297,2415469,,62995,1907008,,-11711,4.08
1321,大洋,2016Q4,twse,4362800,3988241,374559,,,374559,350770,,23789,41276,65065,79691,-14626,,,-14626,-81697,,-96323,-14626,,,-96323,,,-0.07
1323,永裕,2016Q4,twse,3132610,2303713,828897,,,828897,389898,36,439035,9950,448985,105827,343158,,,343158,-113776,,229382,282440,,60718,169485,,59897,3.11
1324,地球,2016Q4,twse,1236115,961002,275113,,,275113,202156,,72957,7687,80644,15698,64946,,,64946,-22457,,42489,64946,,,42489,,,0.86
1325,恆大,2016Q4,twse,990428,788244,202184,,,202184,67382,,134802,1458,136260,24790,111470,,,111470,-29872,,81598,111728,,-258,89247,,-7649,1.16
1326,台化,2016Q4,twse,319204627,271653073,47551554,,,47551554,14115902,,33435652,21240014,54675666,5908938,48766728,,,48766728,21347166,,70113894,43833045,,4933683,57934824,,12179070,7.50
1337,再生-KY,2016Q4,twse,5779198,4550827,1228371,,,1228371,525337,,703034,-86859,616175,209768,406407,,,406407,-800801,,-394394,406407,,,-394394,,,1.53
1338,廣華-KY,2016Q4,twse,7608372,5523206,2085166,,,2085166,1179791,,905375,-46046,859329,225318,634011,,,634011,-541610,,92401,685279,,-51268,152304,,-59903,8.17
1339,昭輝,2016Q4,twse,2475422,1771288,704134,,,704134,297831,,406303,-15662,390641,86131,304510,,,304510,-85828,,218682,305935,,-1425,234468,,-15786,4.13
1340,勝悅-KY,2016Q4,twse,3302412,2174718,1127694,,,1127694,125824,,1001870,39530,1041400,159309,882091,,,882091,-463079,,419012,882091,,,419012,,,7.68
1341,富林-KY,2016Q4,twse,2958542,2167860,790682,,,790682,206827,,583855,-10729,573126,115679,457447,,,457447,-25500,,431947,457447,,,431947,,,12.96
1402,遠東新,2016Q4,twse,215855921,164684799,51171122,,555,51171677,36634868,,14536809,1423301,15960110,3257420,12702690,,,12702690,-7941876,,4760814,6307786,,6394904,-1049835,,5810649,1.26
1410,南染,2016Q4,twse,599829,368230,231599,,,231599,80245,,151354,5458,156812,27233,129579,,,129579,-980,,128599,117069,,12510,116118,,12481,1.63
1413,宏洲,2016Q4,twse,2192734,2188940,3794,,,3794,55589,,-51795,-6586,-58381,4225,-62606,,,-62606,-49,,-62655,-62606,,0,-62655,,0,-0.47
1414,東和,2016Q4,twse,1003674,946335,57339,,,57339,72572,,-15233,14107,-1126,2043,-3169,,,-3169,19005,,15836,,,,,,,-0.01
1416,廣豐,2016Q4,twse,3667382,2621513,1045869,,,1045869,747332,,298537,836399,1134936,325,1134611,,,1134611,-193307,,941304,1135407,,-796,942100,,-796,4.69
1417,嘉裕,2016Q4,twse,2970369,2391927,578442,,,578442,970236,,-391794,180382,-211412,-40453,-170959,,,-170959,-190564,,-361523,-170959,,,-361523,,,-0.45
1418,東華,2016Q4,twse,1711914,1714530,-2616,,,-2616,169590,,-172206,-4857,-177063,4019,-181082,,,-181082,-21093,,-202175,-181059,,-23,-202152,,-23,-1.47
1419,新紡,2016Q4,twse,1339575,1034202,305373,,,305373,343923,,-38550,184967,146417,-4193,150610,,,150610,557393,,708003,157218,,-6608,714611,,-6608,0.52
1423,利華,2016Q4,twse,652812,607464,45348,,,45348,36761,,8587,-3463,5124,129,4995,,,4995,-26197,,-21202,,,,,,,0.03
1432,大魯閣,2016Q4,twse,997541,189687,807854,,,807854,1123404,,-315550,63537,-252013,1800,-253813,71059,,-182754,-57504,,-240258,-141889,,-40865,-199393,,-40865,-0.85
1434,福懋,2016Q4,twse,39848986,34354879,5494107,,,5494107,2721875,,2772232,1702567,4474799,634299,3840500,,,3840500,12457558,,16298058,3481285,,359215,15824162,,473896,2.07
1435,中福,2016Q4,twse,29404,2626,26778,0,0,26778,32454,0,-5676,-326,-6002,72,-6074,0,,-6074,0,,-6074,-6074,,0,-6074,0,0,-0.05
1436,華友聯,2016Q4,twse,1306962,1015327,291635,,,291635,151779,,139856,-75061,64795,21750,43045,,,43045,,,43045,43045,,,43045,,,0.57
1437,勤益控,2016Q4,twse,578394,207098,371296,,,371296,118788,,252508,224419,476927,46422,430505,,,430505,-57292,,373213,430686,,-181,375330,,-2117,2.19
1438,三地開發,2016Q4,twse,62,79,-17,0,0,-17,7929,,-7946,912,-7034,0,-7034,,,-7034,,,-7034,,,,,,,-0.07
1439,雋揚,2016Q4,twse,359364,344346,15018,,,15018,32856,,-17838,48278,30440,4968,25472,,,25472,0,,25472,,,,,,,0.28
1440,南紡,2016Q4,twse,19457874,17196189,2261685,,,2261685,2097830,,163855,484663,648518,171988,476530,,,476530,-623816,,-147286,577339,,-100809,-46483,,-100803,0.35
1441,大東,2016Q4,twse,1591339,1598818,-7479,,,-7479,181582,,-189061,-22724,-211785,0,-211785,,,-211785,-9714,,-221499,-211785,,,-221499,,,-2.36
1442,名軒,2016Q4,twse,5311889,4289464,1022425,,,1022425,235557,,786868,-117343,669525,118240,551285,,,551285,-722,,550563,551285,,0,550563,,0,2.05
1443,立益物流,2016Q4,twse,1278011,1213326,64685,,,64685,132564,,-67879,-168003,-235882,6461,-242343,,,-242343,125125,,-117218,-181312,,-61031,-114639,,-2579,-1.34
1444,力麗,2016Q4,twse,9612742,8917522,695220,40,,695180,574898,,120282,-33846,86436,16889,69547,,,69547,-151693,,-82146,62804,,6743,-80082,,-2064,0.07
1445,大宇,2016Q4,twse,1677198,1472421,204777,,,204777,144303,,60474,13286,73760,10920,62840,,,62840,-26119,,36721,62840,,,36721,,,0.45
1446,宏和,2016Q4,twse,922575,694834,227741,,,227741,148816,,78925,-1563,77362,12186,65176,,,65176,-14128,,51048,65176,,,51048,,,0.47
1447,力鵬,2016Q4,twse,14282759,13625967,656792,,,656792,665525,,-8733,-36607,-45340,16484,-61824,,,-61824,-263606,,-325430,-85780,,23956,-291091,,-34339,-0.10
1449,佳和,2016Q4,twse,3007385,2851906,155479,,,155479,369163,,-213684,72413,-141271,40753,-182024,,,-182024,-1242,,-183266,-187044,,5020,-192243,,8977,-1.56
1451,年興,2016Q4,twse,13009849,11409913,1599936,,,1599936,778907,,821029,95643,916672,186139,730533,,,730533,-234802,,495731,732743,,-2210,499335,,-3604,1.83
1452,宏益,2016Q4,twse,1973843,1663401,310442,,,310442,124256,,186186,54904,241090,41582,199508,,,199508,-1437,,198071,199508,,,198071,,,1.50
1453,大將,2016Q4,twse,53147,58380,-5233,,,-5233,29129,,-34362,24317,-10045,629,-10674,,,-10674,7610,,-3064,-10704,,30,-3094,,30,-0.12
1454,台富,2016Q4,twse,1853917,1641807,212110,,,212110,154795,-234,57081,10886,67967,14856,53111,,,53111,-25418,,27693,53111,,0,27693,,0,0.40
1455,集盛,2016Q4,twse,13045384,12360620,684764,,,684764,485571,,199193,55827,255020,46692,208328,,,208328,18682,,227010,208328,,,227010,,,0.34
1456,怡華,2016Q4,twse,976107,797695,178412,,,178412,80789,1377,99000,-41303,57697,10519,47178,,,47178,-19134,,28044,,,,,,,0.50
1457,宜進,2016Q4,twse,4582499,4292634,289865,,,289865,277439,,12426,73308,85734,51802,33932,,,33932,-30822,,3110,68502,,-34570,37977,,-34867,0.26
1459,聯發,2016Q4,twse,2946770,2844213,102557,,,102557,152530,,-49973,-383407,-433380,3917,-437297,,,-437297,376203,,-61094,-437996,,699,-61793,,699,-1.38
1460,宏遠,2016Q4,twse,8810486,6875735,1934751,,,1934751,1342439,7066,599378,16882,616260,91833,524427,,,524427,-122776,,401651,524423,,4,401647,,4,1.20
1463,強盛新,2016Q4,twse,2117108,1215458,901650,,,901650,204150,,697500,95145,792645,23713,768932,,,768932,-24485,,744447,639529,,129403,615044,,129403,3.95
1464,得力,2016Q4,twse,7550482,6131481,1419001,,,1419001,941183,-8192,469626,-41893,427733,-14501,442234,,,442234,-191070,,251164,383164,,59070,208626,,42538,1.45
1465,偉全,2016Q4,twse,1955078,1627546,327532,,,327532,231814,,95718,28512,124230,6682,117548,,,117548,-88382,,29166,74431,,43117,26834,,2332,0.72
1466,聚隆,2016Q4,twse,3676208,3492261,183947,0,0,183947,265373,,-81426,-44693,-126119,-24837,-101282,0,,-101282,1047,,-100235,-101282,0,0,-100235,0,0,-0.91
1467,南緯,2016Q4,twse,7109396,5838692,1270704,,,1270704,1214854,,55850,-126775,-70925,91718,-162643,,,-162643,-55783,,-218426,15269,,-177912,-13298,,-205128,0.07
1468,昶和,2016Q4,twse,576532,440688,135844,,,135844,127518,,8326,-53810,-45484,0,-45484,,,-45484,-10248,,-55732,-40005,,-5479,-48138,,-7594,-0.25
1470,大統新創,2016Q4,twse,685778,531084,154694,,,154694,106879,4392,52207,4325,56532,9576,46956,,,46956,-7086,,39870,,,,,,,0.55
1471,首利,2016Q4,twse,1187138,1245438,-58300,,,-58300,296898,,-355198,-30895,-386093,-1034,-385059,,,-385059,-146583,,-531642,-385060,,1,-531643,,1,-1.91
1472,三洋實業,2016Q4,twse,798416,774307,24109,,,24109,81693,142335,84751,-7005,77746,13133,64613,,,64613,-4479,,60134,65672,,-1059,61193,,-1059,0.89
1473,台南,2016Q4,twse,9332517,7807074,1525443,,,1525443,1231990,,293453,-33478,259975,78525,181450,,,181450,-81902,,99548,224416,,-42966,146092,,-46544,1.54
1474,弘裕,2016Q4,twse,3243968,2797318,446650,,,446650,266363,,180287,-28798,151489,29839,121650,,,121650,-35308,,86342,121650,,,86342,,,0.94
1475,業旺,2016Q4,twse,184449,208960,-24511,,,-24511,41356,,-65867,-9971,-75838,-120,-75718,,,-75718,22735,,-52983,-102093,,26375,-95614,,42631,-1.94
1476,儒鴻,2016Q4,twse,24525694,17572504,6953190,,,6953190,2352323,,4600867,-55387,4545480,885963,3659517,,,3659517,-73279,,3586238,3659517,,0,3586238,,0,13.67
1477,聚陽,2016Q4,twse,22127939,17610504,4517435,,,4517435,2568395,,1949040,-39717,1909323,366692,1542631,,,1542631,-180762,,1361869,1522860,,19771,1344607,,17262,7.39
1503,士電,2016Q4,twse,21411090,17152721,4258369,,,4258369,2830261,,1428108,293638,1721746,415561,1306185,,,1306185,-553796,,752389,1246923,,59262,723604,,28785,2.39
1504,東元,2016Q4,twse,49923836,36788304,13135532,6625,5488,13134395,8944914,,4189481,743810,4933291,896293,4036998,,,4036998,323292,,4360290,3481480,,555518,3836207,,524083,1.76
1506,正道,2016Q4,twse,1572057,1272624,299433,,,299433,253917,,45516,-15363,30153,7851,22302,,,22302,-60319,,-38017,20199,,2103,-35615,,-2402,0.17
1512,瑞利,2016Q4,twse,4190527,3636476,554051,,,554051,506504,,47547,-102150,-54603,58555,-113158,,,-113158,-140064,,-253222,-123920,,10762,-258155,,4933,-0.68
1513,中興電,2016Q4,twse,12716788,10839743,1877045,,,1877045,1436342,,440703,140806,581509,79665,501844,,,501844,-161679,,340165,503067,,-1223,358828,,-18663,1.22
1514,亞力,2016Q4,twse,3905667,3424560,481107,475,0,480632,423524,,57108,54861,111969,14149,97820,,,97820,-2276,,95544,101342,,-3522,101303,,-5759,0.51
1515,力山,2016Q4,twse,3667131,2772306,894825,,,894825,783060,,111765,24417,136182,33004,103178,,,103178,-125159,,-21981,106035,,-2857,-19185,,-2796,0.58
1516,川飛,2016Q4,twse,683951,660626,23325,,,23325,14047,0,9278,14869,24147,0,24147,0,,24147,0,,24147,,,,,,,0.82
1517,利奇,2016Q4,twse,2851336,2513058,338278,,,338278,395713,,-57435,79374,21939,11552,10387,,,10387,-113053,,-102666,14241,,-3854,-93086,,-9580,0.06
1519,華城,2016Q4,twse,5726260,4709642,1016618,,,1016618,703031,,313587,-14861,298726,50979,247747,,,247747,4831,,252578,250555,,-2808,255726,,-3148,0.96
1521,大億,2016Q4,twse,5900257,4881365,1018892,387,2737,1021242,561473,-1203,458566,121455,580021,82713,497308,0,,497308,-50228,,447080,497308,,,447080,,,6.52
1522,堤維西,2016Q4,twse,15959200,12281786,3677414,696,1412,3678130,2627390,,1050740,248072,1298812,250141,1048671,0,,1048671,-163665,,885006,987367,,61304,846545,,38461,3.17
1524,耿鼎,2016Q4,twse,2605278,2015486,589792,,,589792,274607,,315185,-49710,265475,44583,220892,,,220892,3660,,224552,220892,,,224552,,,1.23
1525,江申,2016Q4,twse,1194399,1078790,115609,,,115609,99292,,16317,612951,629268,99856,529412,,,529412,-267332,,262080,529412,,,262080,,,7.21
1526,日馳,2016Q4,twse,954821,696124,258697,,,258697,136445,,122252,-16971,105281,15361,89920,,,89920,-5217,,84703,89920,,,84703,,,1.80
1527,鑽全,2016Q4,twse,4056397,2790698,1265699,,,1265699,347929,,917770,171394,1089164,139320,949844,,,949844,-326130,,623714,,,,,,,6.88
1528,恩德,2016Q4,twse,3697479,2462981,1234498,,,1234498,1088010,,146488,-6441,140047,43022,97025,,,97025,-40850,,56175,98616,,-1591,58927,,-2752,0.56
1529,樂事綠能,2016Q4,twse,249997,228517,21480,,,21480,27628,1898,-4250,-46350,-50600,25,-50625,,,-50625,,,-50625,-50390,,-235,-50390,,-235,-0.17
1530,亞崴,2016Q4,twse,3636760,2881755,755005,0,4349,759354,490015,,269339,-62491,206848,71871,134977,,,134977,-54042,,80935,137463,,-2486,89142,,-8207,1.42
1531,高林股,2016Q4,twse,2377514,1871423,506091,,,506091,371880,,134211,-1763,132448,23302,109146,,,109146,-140275,,-31129,109146,,0,-31129,,0,0.59
1532,勤美,2016Q4,twse,15424342,11254569,4169773,,,4169773,2172436,13832,2011169,94668,2105837,404246,1701591,,,1701591,-892510,,809081,1000968,,700623,492882,,316199,2.60
1533,車王電,2016Q4,twse,2325444,1455133,870311,,,870311,643779,,226532,-60855,165677,81772,83905,,,83905,-116835,,-32930,83905,,0,-32930,,0,0.85
1535,中宇,2016Q4,twse,8474982,7467017,1007965,,,1007965,489849,,518116,-117135,400981,152969,248012,,,248012,-164576,,83436,248012,,,83436,,,2.00
1536,和大,2016Q4,twse,5781203,3643492,2137711,,,2137711,750233,,1387478,11862,1399340,276322,1123018,,,1123018,-37969,,1085049,1123189,,-171,1084938,,111,4.78
1537,廣隆,2016Q4,twse,7023882,5292328,1731554,,,1731554,502462,,1229092,22113,1251205,302959,948246,,,948246,-59261,,888985,923007,,25239,870332,,18653,11.31
1538,正峰,2016Q4,twse,680926,562017,118909,,,118909,201329,,-82420,-22233,-104653,1905,-106558,,,-106558,-51962,,-158520,-106558,,,-158520,,,-1.28
1539,巨庭,2016Q4,twse,2971207,2535707,435500,,,435500,117352,,318148,-53518,264630,58304,206326,-13219,,193107,-562,,192545,193107,,,192545,,,2.95
1540,喬福,2016Q4,twse,524670,378180,146490,,,146490,67105,,79385,-20805,58580,18225,40355,,,40355,854,,41209,40306,,49,41160,,49,0.50
1541,錩泰,2016Q4,twse,3528444,2763354,765090,,,765090,333936,,431154,-8089,423065,78556,344509,,,344509,-5116,,339393,344509,,,339393,,,4.37
1558,伸興,2016Q4,twse,6039336,4366031,1673305,,,1673305,615114,,1058191,49714,1107905,249233,858672,,,858672,-65305,,793367,851431,,7241,786126,,7241,14.06
1560,中砂,2016Q4,twse,4128658,2926319,1202339,,,1202339,571510,,630829,13375,644204,109525,534679,,,534679,-32141,,502538,,,,,,,3.79
1563,巧新,2016Q4,twse,7703668,4934175,2769493,,,2769493,785287,,1984206,12255,1996461,394618,1601843,,,1601843,-5592,,1596251,1603367,,-1524,1599721,,-3470,8.06
1568,倉佑,2016Q4,twse,2790767,2294695,496072,,,496072,216053,,280019,-19784,260235,65242,194993,-61,,194932,-38813,,156119,183859,,11073,153463,,2656,1.78
1582,信錦,2016Q4,twse,9138485,6965705,2172780,,,2172780,984809,,1187971,176468,1364439,455176,909263,,,909263,-449348,,459915,909263,,0,459915,,0,6.06
1583,程泰,2016Q4,twse,6484780,4811583,1673197,,,1673197,1073885,,599312,-93766,505546,179515,326031,,,326031,-94826,,231205,246933,,79098,184173,,47032,2.24
1587,吉茂,2016Q4,twse,1475362,1119289,356073,,,356073,282827,,73246,-1771,71475,8505,62970,,,62970,-62359,,611,63707,,-737,1348,,-737,1.17
1589,永冠-KY,2016Q4,twse,7373888,4955142,2418746,,,2418746,1274865,,1143881,180777,1324658,327239,997419,,,997419,-899614,,97805,1008298,,-10879,114169,,-16364,8.50
1590,亞德客-KY,2016Q4,twse,10621618,5186346,5435272,,,5435272,2715604,,2719668,128341,2848009,819959,2028050,,,2028050,-772383,,1255667,1918675,,109375,1147123,,108544,10.72
1597,直得,2016Q4,twse,982536,627819,354717,,,354717,230384,,124333,-18925,105408,19874,85534,,,85534,-18714,,66820,85583,,-49,66879,,-59,1.45
1598,岱宇,2016Q4,twse,4724842,3324905,1399937,,,1399937,990191,-1048,408698,-5651,403047,101612,301435,,,301435,-23618,,277817,301361,,74,277743,,74,3.54
1603,華電,2016Q4,twse,2826458,2510322,316136,,,316136,169652,14585,161069,201275,362344,64072,298272,0,,298272,-7944,,290328,298025,,247,289336,,992,1.88
1604,聲寶,2016Q4,twse,10081936,7514247,2567689,,,2567689,2281639,,286050,570017,856067,43876,812191,,,812191,-280123,,532068,789485,,22706,513062,,19006,1.65
1605,華新,2016Q4,twse,143355241,133790834,9564407,966,,9563441,4241667,,5321774,851597,6173371,1334868,4838503,,,4838503,-239696,,4598807,4568125,,270378,4252535,,346272,1.33
1608,華榮,2016Q4,twse,7083664,6913055,170609,,,170609,177414,,-6805,69325,62520,73820,-11300,,,-11300,-187,,-11487,97646,,-108946,-10205,,-1282,0.23
1609,大亞,2016Q4,twse,14268029,13239130,1028899,,,1028899,814234,,214665,-66278,148387,52868,95519,,,95519,-127519,,-32000,28136,,67383,-82543,,50543,0.05
1611,中電,2016Q4,twse,2676319,2100506,575813,0,1448,577261,608807,,-31546,-842168,-873714,-15627,-858087,0,,-858087,-118373,,-976460,-857809,,-278,-976182,,-278,-2.15
1612,宏泰,2016Q4,twse,3208577,2999058,209519,,,209519,180787,,28732,74750,103482,8899,94583,,,94583,9046,,103629,94793,,-210,103845,,-216,0.30
1614,三洋電,2016Q4,twse,5479437,4327317,1152120,,,1152120,728343,,423777,-43628,380149,66166,313983,,,313983,6385,,320368,315123,,-1140,321508,,-1140,1.22
1615,大山,2016Q4,twse,2353478,2097225,256253,,,256253,137519,,118734,-2403,116331,22292,94039,,,94039,-6550,,87489,94039,0,0,87489,0,0,0.84
1616,億泰,2016Q4,twse,2935631,2725765,209866,,,209866,171406,,38460,-3843,34617,13249,21368,,,21368,-39982,,-18614,21368,,,-18614,,,0.11
1617,榮星,2016Q4,twse,2690280,2323764,366516,,,366516,240023,,126493,-12351,114142,27582,86560,,,86560,-83248,,3312,86562,,-2,3314,,-2,0.60
1618,合機,2016Q4,twse,1969422,1834473,134949,,,134949,95686,,39263,23007,62270,8583,53687,,,53687,11089,,64776,53687,,0,64776,,0,0.22
1626,艾美特-KY,2016Q4,twse,11032005,8742426,2289579,7745,9565,2291399,1950118,,341281,16191,357472,80526,276946,,,276946,-319020,,-42074,282300,,-5354,-36720,,-5354,2.31
1702,南僑,2016Q4,twse,16299714,10160025,6139689,,,6139689,4116325,,2023364,-205488,1817876,647567,1170309,,,1170309,-499100,,671209,1205702,,-35393,715727,,-44518,4.86
