stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2022Q1,twse,22973461,20977100,,,1996361,,,1996361,1788738,,207623,964488,1172111,315605,856506,0,,856506,9244325,,10100831,1204144,,-347638,10317964,,-217133,0.20
1102,亞泥,2022Q1,twse,19681118,16705226,,,2975892,,,2975892,511629,,2464263,969748,3434011,717167,2716844,,,2716844,6351474,,9068318,2533389,,183455,7993010,,1075308,0.76
1103,嘉泥,2022Q1,twse,512577,497255,,,15322,,,15322,115600,,-100278,49021,-51257,25993,-77250,,,-77250,665711,,588461,-80636,,3386,555838,,32623,-0.12
1104,環泥,2022Q1,twse,1532253,1240036,,,292217,,,292217,120521,,171696,399944,571640,33245,538395,,,538395,493355,,1031750,534814,,3581,1028070,,3680,0.82
1108,幸福,2022Q1,twse,880911,739503,,,141408,,,141408,55659,-147,85602,-15285,70317,15432,54885,,,54885,-1842,,53043,54885,,,53043,,,0.14
1109,信大,2022Q1,twse,1239184,1027988,,,211196,,,211196,83257,,127939,19328,147267,36942,110325,,,110325,200204,,310529,88509,,21816,221644,,88885,0.26
1110,東泥,2022Q1,twse,443221,392142,,,51079,,,51079,33931,,17148,11440,28588,964,27624,,,27624,23957,,51581,29516,,-1892,53485,,-1904,0.05
1201,味全,2022Q1,twse,4550665,3250986,,,1299679,,,1299679,1181326,,118353,5290,123643,27355,96288,,,96288,135221,,231509,96151,,137,231260,,249,0.19
1203,味王,2022Q1,twse,1533519,1014123,,,519396,0,0,519396,229058,,290338,30677,321015,87061,233954,,,233954,106252,,340206,140616,,93338,211737,,128469,0.59
1210,大成,2022Q1,twse,25571801,22992408,,,2579393,,,2579393,1936091,,643302,187271,830573,198450,632123,,,632123,526038,,1158161,553282,,78841,822719,,335442,0.69
1213,大飲,2022Q1,twse,100942,108625,,,-7683,,,-7683,17800,,-25483,-1549,-27032,-275,-26757,,,-26757,-26,,-26783,-26757,,,-26783,,,-0.47
1215,卜蜂,2022Q1,twse,7199414,6275380,,,924034,,,924034,474031,-11484,438519,-52134,386385,77400,308985,,,308985,-59442,,249543,327740,,-18755,268298,,-18755,1.22
1216,統一,2022Q1,twse,124204308,83672518,,,40531790,,,40531790,32575468,,7956322,581549,8537871,2095144,6442727,,,6442727,4409021,,10851748,4233600,,2209127,7707469,,3144279,0.75
1217,愛之味,2022Q1,twse,1130291,790517,,,339774,,,339774,274993,,64781,3176,67957,13101,54856,0,,54856,82101,,136957,51787,,3069,132225,,4732,0.10
1218,泰山,2022Q1,twse,2573577,2177741,,,395836,2270,231,393797,297474,,96323,60294,156617,16500,140117,,,140117,4854,,144971,140116,,1,144985,,-14,0.29
1219,福壽,2022Q1,twse,4222653,3688415,,-3038,531200,6000,,525200,296227,,228973,13244,242217,48886,193331,,,193331,4250,,197581,201893,,-8562,205435,,-7854,0.63
1220,台榮,2022Q1,twse,818803,719344,,,99459,,,99459,57102,,42357,8129,50486,8236,42250,,,42250,0,,42250,33326,,8924,33326,,8924,0.19
1225,福懋油,2022Q1,twse,3505862,3112621,1146,,394387,2310,,392077,168800,-1288,221989,23596,245585,48592,196993,,,196993,5597,,202590,204587,,-7594,210184,,-7594,0.94
1227,佳格,2022Q1,twse,6730455,5259254,,,1471201,,,1471201,1069203,,401998,30652,432650,99703,332947,,,332947,98295,,431242,327045,,5902,491204,,-59962,0.36
1229,聯華,2022Q1,twse,2598573,2129467,,,469106,,,469106,261440,,207666,1221964,1429630,18038,1411592,,,1411592,1860395,,3271987,1277603,,133989,2010921,,1261066,0.91
1231,聯華食,2022Q1,twse,2524332,1919109,,,605223,,,605223,329577,,275646,-143,275503,55609,219894,,,219894,9654,,229548,220350,,-456,229311,,237,1.09
1232,大統益,2022Q1,twse,5698170,4861827,,,836343,,,836343,249273,,587070,21539,608609,121548,487061,,,487061,2110,,489171,477307,,9754,479417,,9754,2.98
1233,天仁,2022Q1,twse,451608,191665,0,0,259943,0,0,259943,247141,,12802,8595,21397,3995,17402,,,17402,19285,,36687,17262,,140,36467,,220,0.19
