stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2024Q3,twse,10259159,7120324,3138835,865163,4003998,384863,3619135,,,3619135,638716,,4257851,3609409,,9726,4244293,,13558,2.48
6005,群益證,2024Q3,twse,13106481,10184658,2921823,2166249,5088072,821201,4266871,,,4266871,1176879,,5443750,3851021,,415850,5006347,,437403,1.77
6024,群益期,2024Q3,twse,2018524,1932675,85849,1087851,1173700,216458,957242,,,957242,49456,,1006698,956860,,382,1006177,,521,4.55
