stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2020Q3,twse,6022011,3935962,1496533,589516,27296,616812,732,616080,,,616080,-81836,,534244,616080,,0,534244,,0,2.76
2832,台產,2020Q3,twse,4045588,2488301,943787,613500,2841,616341,61271,555070,,,555070,-13612,,541458,,,,,,,1.53
2850,新產,2020Q3,twse,12150191,8270006,2428591,1451594,10818,1462412,229499,1232913,,,1232913,-53229,,1179684,,,,,,,3.90
2851,中再保,2020Q3,twse,13277799,11276400,298920,1702479,14,1702493,271912,1430581,,,1430581,-327278,,1103303,,,,,,,2.42
2852,第一保,2020Q3,twse,4332673,3059857,1029985,242831,622,243453,55642,187811,,,187811,-77467,,110344,,,,,,,0.62
