stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2016Q1,twse,1507637,1049327,411760,46550,7560,54110,-142,54252,,,54252,313,,54565,55122,,-870,54893,,-328,0.26
2832,台產,2016Q1,twse,1110553,740543,222071,147939,-1758,146181,25784,120397,,,120397,51190,,171587,,,,,,,0.33
2850,新產,2016Q1,twse,2952732,2086701,604513,261518,23733,285251,48124,237127,,,237127,6489,,243616,,,,,,,0.75
2851,中再保,2016Q1,twse,3272140,3091190,82831,98119,4,98123,22805,75318,,,75318,-46003,,29315,,,,,,,0.13
2852,第一保,2016Q1,twse,1275765,843792,280081,151892,-4,151888,35106,116782,,,116782,1092,,117874,,,,,,,0.39
