stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2022Q3,twse,6131180,5428599,1507053,-804472,3909,-800563,7276,-807839,,,-807839,-129965,,-937804,,,,,,,-3.61
2832,台產,2022Q3,twse,4587325,2817224,985720,784381,112,784493,162093,622400,,,622400,-661456,,-39056,,,,,,,1.72
2850,新產,2022Q3,twse,14122225,9575039,2681605,1865581,9632,1875213,363834,1511379,,,1511379,-1386142,,125237,,,,,,,4.78
2851,中再保,2022Q3,twse,16563590,16337385,354077,-127872,18,-127854,-204039,76185,,,76185,-1818007,,-1741822,,,,,,,0.13
2852,第一保,2022Q3,twse,5260152,3497582,1128419,634151,-88,634063,100969,533094,,,533094,-100958,,432136,,,,,,,1.77
