stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2022Q1,tpex,137666,72881,64785,3977,68762,6284,62478,,,62478,-8810,,53668,,,,,,,0.25
6015,宏遠證,2022Q1,tpex,146360,268238,-121878,45208,-76670,21098,-97768,,,-97768,-6750,,-104518,-97768,,,-104518,,,-0.30
6016,康和證,2022Q1,tpex,422883,554738,-131855,19382,-112473,61683,-174156,,,-174156,-63036,,-237192,-175074,,918,-238219,,1027,-0.29
6020,大展證,2022Q1,tpex,-108148,36728,-144876,6006,-138870,2275,-141145,,,-141145,25370,,-115775,-141138,,-7,-115768,,-7,-0.56
6021,美好證,2022Q1,tpex,219159,218496,663,7698,8361,3784,4577,,,4577,-165244,,-160667,4577,,,-160667,,,0.01
6023,元大期貨,2022Q1,tpex,963034,873130,89904,129301,219205,51508,167697,,,167697,35156,,202853,167697,,,202853,,,0.58
6026,福邦證,2022Q1,tpex,282874,111728,171146,696,171842,44232,127610,,,127610,47456,,175066,72259,,55351,119715,,55351,0.24
