stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2025Q2,twse,20103421,19524543,578878,79933,498945,,498945,-439941,59004,288663,,210282,-112475,,171479,0.18
1718,中纖,2025Q2,twse,23021270,19108958,3912312,854057,3058255,,3058255,259159,3317414,-56948,,3115203,43047,,3274367,-0.04
2207,和泰車,2025Q2,twse,141095374,128547837,12547537,2623609,9923928,,9923928,-4286977,5636951,8264307,,1659621,4390916,,1246035,14.83
2905,三商,2025Q2,twse,96960709,97285842,-325133,-939,-324194,,-324194,-9820732,-10144926,-64512,,-259682,-3652902,,-6492024,-0.06
