stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2021Q4,twse,11621619,7354065,4267554,401881,4669435,658062,4011373,,,4011373,380465,,4391838,4007435,,3938,4376026,,15812,2.75
6005,群益證,2021Q4,twse,13281753,7961426,5320327,907182,6227509,765860,5461649,,,5461649,-12622,,5449027,5249590,,212059,5236705,,212322,2.42
6024,群益期,2021Q4,twse,2439197,2019002,420195,179706,599901,110578,489323,,,489323,1709,,491032,490039,,-716,492593,,-1561,2.33
