stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2016Q4,twse,34435310,33176612,1258698,304132,954566,,954566,689612,1644178,748248,,206318,1430686,,213492,0.46
1718,中纖,2016Q4,twse,33221334,30205523,3015811,564057,2451754,,2451754,-524372,1927382,-204094,,2655848,-286373,,2213755,-0.18
2905,三商,2016Q4,twse,205368649,201597924,3770725,153981,3616744,,3616744,1533820,5150564,2049513,,1567231,2866570,,2283994,3.04
