stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2025Q3,twse,109377581,89293046,,,20084535,,,20084535,11528553,,8555982,-15601804,-7045822,3240807,-10286629,,,-10286629,-5655220,,-15941849,-9239402,,-1047227,-15754356,,-187493,-1.28
1102,亞泥,2025Q3,twse,53149015,44417773,,,8731242,,,8731242,2123128,,6608114,3411198,10019312,1664903,8354409,,,8354409,-9011399,,-656990,8085148,,269261,484241,,-1141231,2.42
1103,嘉泥,2025Q3,twse,2244681,1882321,,,362360,,,362360,399991,,-37631,526974,489343,-3506,492849,,,492849,-2854947,,-2362098,478867,,13982,-2260667,,-101431,0.73
1104,環泥,2025Q3,twse,5783017,4565941,,,1217076,,,1217076,404647,,812429,623613,1436042,165011,1271031,,,1271031,-506021,,765010,1236838,,34193,730741,,34269,1.80
1108,幸福,2025Q3,twse,3425383,2715003,,,710380,,,710380,234711,563393,1039062,-12978,1026084,210140,815944,,,815944,-8866,,807078,815944,,,807078,,,2.02
1109,信大,2025Q3,twse,3312269,2767441,,,544828,,,544828,212644,,332184,88256,420440,115395,305045,,,305045,-215061,,89984,271774,,33271,128686,,-38702,0.80
1110,東泥,2025Q3,twse,2142289,1822223,,,320066,,,320066,130072,,189994,47511,237505,41789,195716,,,195716,30705,,226421,163944,,31772,194721,,31700,0.29
1201,味全,2025Q3,twse,16717790,12158273,,,4559517,,,4559517,4186445,,373072,-15086,357986,141378,216608,,,216608,-206729,,9879,215859,,749,9130,,749,0.43
1203,味王,2025Q3,twse,4337935,2816008,,,1521927,,,1521927,775647,,746280,-26768,719512,199186,520326,,,520326,-102607,,417719,303103,,217223,210976,,206743,1.28
1210,大成,2025Q3,twse,75015426,64196717,,,10818709,,,10818709,7395801,,3422908,128306,3551214,848791,2702423,,,2702423,-1355466,,1346957,2235774,,466649,1453195,,-106238,2.67
1213,大飲,2025Q3,twse,226784,231592,,,-4808,,,-4808,29397,,-34205,2095,-32110,4739,-36849,0,,-36849,-15,,-36864,-36849,,,-36864,,,-0.65
1215,卜蜂,2025Q3,twse,20852147,16347614,,,4504533,,,4504533,1706504,42726,2840755,122593,2963348,615269,2348079,,,2348079,-100607,,2247472,2340212,,7867,2239601,,7871,7.94
1216,統一,2025Q3,twse,515163655,342625009,,,172538646,,,172538646,141752048,,30786598,5007554,35794152,9539974,26254178,,,26254178,-8365244,,17888934,16664597,,9589581,9555906,,8333028,2.93
1217,愛之味,2025Q3,twse,4032264,2918126,,,1114138,,,1114138,1005243,,108895,70934,179829,16187,163642,,,163642,-5460,,158182,154461,,9181,160086,,-1904,0.31
1218,泰山,2025Q3,twse,7732301,6346276,,,1386025,339,554,1386240,1028244,,357996,172619,530615,10340,520275,,,520275,13554,,533829,519788,,487,534928,,-1099,1.07
1219,福壽,2025Q3,twse,10596846,9738263,,2853,861436,-184,396,862016,900318,,-38302,6196,-32106,2495,-34601,,,-34601,-6281,,-40882,85505,,-120106,80271,,-121153,0.25
