stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2017Q1,twse,1731578,1187396,446629,97553,6342,103895,0,103895,,,103895,15182,,119077,104264,,-369,120090,,-1013,0.49
2832,台產,2017Q1,twse,1231158,705816,292039,233303,-1288,232015,20277,211738,,,211738,132900,,344638,,,,,,,0.58
2850,新產,2017Q1,twse,3289758,2379190,630917,279651,942,280593,34153,246440,,,246440,58452,,304892,,,,,,,0.78
2851,中再保,2017Q1,twse,3530701,3140489,88028,302184,0,302184,36625,265559,,,265559,83477,,349036,,,,,,,0.47
2852,第一保,2017Q1,twse,1381514,903471,295347,182696,-17,182679,30385,152294,,,152294,29911,,182205,,,,,,,0.51
