stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2018Q1,twse,1873928,1268543,480965,124420,5980,130400,0,130400,,,130400,-6977,,123423,130073,,327,122533,,890,0.61
2832,台產,2018Q1,twse,1229329,722854,287180,219295,1088,220383,30099,190284,,,190284,50839,,241123,,,,,,,0.53
2850,新產,2018Q1,twse,3844764,2343374,739141,762249,2560,764809,49109,715700,,,715700,-437422,,278278,,,,,,,2.27
2851,中再保,2018Q1,twse,3890936,3283166,91807,515963,,515963,71910,444053,,,444053,-231786,,212267,,,,,,,0.79
2852,第一保,2018Q1,twse,1595662,1128537,323469,143656,0,143656,1727,141929,,,141929,-39255,,102674,,,,,,,0.47
