stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2018Q2,tpex,264087,141202,122885,392239,515124,70562,444562,,,444562,-1977,,442585,,,,,,,2.01
6015,宏遠證,2018Q2,tpex,408953,421982,-13029,39209,26180,1229,24951,,,24951,7031,,31982,24951,,,31982,,,0.07
6016,康和證,2018Q2,tpex,809836,1074298,-264462,197236,-67226,-16827,-50399,,,-50399,4267,,-46132,-47420,,-2979,-42639,,-3493,-0.08
6020,大展證,2018Q2,tpex,150946,74018,76928,9977,86905,12322,74583,,,74583,-13566,,61017,74582,,1,61016,,1,0.30
6021,美好證,2018Q2,tpex,350425,260802,89623,45914,135537,23892,111645,,,111645,85562,,197207,111645,,0,197207,,0,0.36
6023,元大期貨,2018Q2,tpex,1664700,1487035,177665,384674,562339,129737,432602,,,432602,137483,,570085,432602,,,570085,,,1.86
6026,福邦證,2018Q2,tpex,325565,179993,145572,4901,150473,14168,136305,0,,136305,731,,137036,111841,,24464,112572,,24464,0.46
