stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2018Q1,tpex,375299,325295,-2387,-4464,43153,,,43153,27317,,15836,11553,27389,-445,27834,,,27834,41387,,69221,,,,,,,0.93
1259,安心,2018Q1,tpex,1235482,934619,,,300863,,,300863,272073,,28790,1554,30344,8776,21568,,,21568,1701,,23269,25931,,-4363,26973,,-3704,0.80
1264,德麥,2018Q1,tpex,959944,603366,,,356578,,0,356578,194938,,161640,-2340,159300,43913,115387,,,115387,12141,,127528,96021,,19366,101574,,25954,2.85
1268,漢來美食,2018Q1,tpex,979454,546025,,,433429,,,433429,335012,,98417,10673,109090,21382,87708,,,87708,-12646,,75062,87708,,,75062,,,2.31
1336,台翰,2018Q1,tpex,602809,512425,,,90384,,,90384,52193,,38191,-27494,10697,-671,11368,,,11368,-24247,,-12879,11368,,,-12879,,,0.14
1565,精華,2018Q1,tpex,1583200,1003106,,,580094,,,580094,111120,,468974,-36131,432843,79883,352960,,,352960,-1318,,351642,352960,,,351642,,,7.00
1569,濱川,2018Q1,tpex,785233,643556,,,141677,,,141677,103281,,38396,-33172,5224,998,4226,,,4226,21806,,26032,3275,,951,23260,,2772,0.03
1570,力肯,2018Q1,tpex,135472,104533,,,30939,,,30939,18091,,12848,-2612,10236,324,9912,,,9912,492,,10404,9912,,0,10404,,0,0.19
1580,新麥,2018Q1,tpex,854051,508621,,,345430,,,345430,238472,,106958,-5488,101470,51418,50052,,,50052,23977,,74029,47698,,2354,72245,,1784,0.98
1584,精剛,2018Q1,tpex,191201,185616,,,5585,,,5585,22692,,-17107,-14222,-31329,2059,-33388,,,-33388,19878,,-13510,-33186,,-202,-15094,,1584,-0.40
