stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2021Q3,twse,6472379,4525142,1490254,456983,8477,465460,77312,388148,,,388148,7329,,395477,,,,,,,1.74
2832,台產,2021Q3,twse,5623398,4793229,985674,-155505,-2956,-158461,-49715,-108746,,,-108746,430199,,321453,,,,,,,-0.30
2850,新產,2021Q3,twse,13758925,9156497,2585305,2017123,5114,2022237,284979,1737258,,,1737258,99437,,1836695,,,,,,,5.50
2851,中再保,2021Q3,twse,15612426,13301224,329704,1981498,63,1981561,328520,1653041,,,1653041,1363138,,3016179,,,,,,,2.80
2852,第一保,2021Q3,twse,4879398,3263181,1071866,544351,-14,544337,76384,467953,,,467953,74179,,542132,,,,,,,1.55
