stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2021Q3,twse,32508373,28084958,4423415,768740,3654675,6819,3661494,1165783,4827277,3006348,,655146,4354063,,473214,1.86
1718,中纖,2021Q3,twse,23794353,20293935,3500418,610049,2890369,,2890369,688136,3578505,97171,,2793198,493731,,3084774,0.07
2207,和泰車,2021Q3,twse,190018156,170633401,19384755,4227652,15157103,,15157103,705089,15862192,12667726,,2489377,13435748,,2426444,23.19
2905,三商,2021Q3,twse,140504383,140028809,475574,-2059067,2534641,,2534641,-3539050,-1004409,1360468,,1174173,-190243,,-814166,1.58
