stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅利益（費用）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
6015,宏遠證,2015Q1,tpex,180169,240640,-60471,39400,-21071,-1713,-22784,,,-22784,-3184,,-25968,-22784,,,-25968,,,-0.05
6016,康和證,2015Q1,tpex,538446,537929,517,16541,17058,-2921,14137,,,14137,-30104,,-15967,13535,,602,-16569,,602,0.02
6020,大展證,2015Q1,tpex,51754,32623,19131,-1907,17224,-2294,14930,0,,14930,,,14930,15416,,-486,15416,,-486,0.06
6021,美好證,2015Q1,tpex,165328,131308,34020,21783,55803,-4063,51740,,,51740,-25774,,25966,,,,,,,0.17
6023,元大期貨,2015Q1,tpex,536912,471477,65435,99790,165225,-35951,129274,,,129274,107431,,236705,129274,0,0,236705,,0,0.56
6026,福邦證,2015Q1,tpex,159404,69634,89770,1831,91601,-10698,80903,,,80903,,,80903,80903,,,80903,0,0,0.35
