stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2025Q3,tpex,718551,210753,507798,41198,548996,18316,530680,,,530680,-38512,,492168,,,,,,,1.17
6015,宏遠證,2025Q3,tpex,959646,984145,-24499,143596,119097,17904,101193,,,101193,-3065,,98128,101193,,,98128,,,0.26
6016,康和證,2025Q3,tpex,2678874,2067967,610907,245214,856121,92215,763906,,,763906,304730,,1068636,760944,,2962,1063704,,4932,1.11
6020,大展證,2025Q3,tpex,188716,154658,34058,51545,85603,3114,82489,,,82489,384761,,467250,82491,,-2,467252,,-2,0.33
6021,美好證,2025Q3,tpex,1434106,772773,661333,75112,736445,-16370,752815,,,752815,472509,,1225324,752815,,,1225324,,,2.45
6023,元大期貨,2025Q3,tpex,2679374,3499428,-820054,3271184,2451130,441806,2009324,,,2009324,163383,,2172707,2009324,,,2172707,,,6.43
6026,福邦證,2025Q3,tpex,735004,473555,261449,63755,325204,49700,275504,,,275504,105407,,380911,275504,,,380911,,0,0.70
