stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2022Q1,twse,879198,1386407,-507209,7912,-499297,63175,-562472,,,-562472,416122,,-146350,-563745,,1273,-155449,,9099,-0.39
6005,群益證,2022Q1,twse,2054009,1813992,240017,231166,471183,120901,350282,,,350282,96721,,447003,283189,,67093,368474,,78529,0.13
6024,群益期,2022Q1,twse,680055,553069,126986,59889,186875,32148,154727,,,154727,26034,,180761,154884,,-157,180685,,76,0.74
