stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2019Q4,twse,7142397,5080595,2061802,496006,2557808,183973,2373835,,,2373835,-124296,,2249539,2368536,,5299,2244912,,4627,1.72
6005,群益證,2019Q4,twse,7796951,5803705,1993246,1234851,3228097,398863,2829234,,,2829234,947213,,3776447,2566823,,262411,3523011,,253436,1.11
6024,群益期,2019Q4,twse,1919015,1741353,177662,568952,746614,146938,599676,,,599676,-19776,,579900,600009,,-333,580792,,-892,3.40
