stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2018Q1,twse,1275846,1223607,52239,83768,136007,21122,114885,,,114885,-55695,,59190,112714,,2171,56679,,2511,0.08
6005,群益證,2018Q1,twse,2823229,1854374,968855,207676,1176531,200008,976523,,,976523,-304552,,671971,793996,,182527,505057,,166914,0.37
6024,群益期,2018Q1,twse,1101958,724570,377388,91016,468404,53975,414429,,,414429,-34744,,379685,412564,,1865,378531,,1154,2.57
