stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅利益（費用）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2017Q4,tpex,357717,240374,117343,11761,129104,-2965,126139,,,126139,21129,,147268,,,,,,,0.59
6015,宏遠證,2017Q4,tpex,912344,862468,49876,139681,189557,22853,212410,,,212410,-44115,,168295,212410,,,168295,,,0.57
6016,康和證,2017Q4,tpex,2844022,2408625,435397,285598,720995,-30957,690038,,,690038,-18594,,671444,686615,,3423,668040,,3404,1.15
6020,大展證,2017Q4,tpex,376650,141889,234761,29118,263879,-24106,239773,,,239773,541,,240314,239758,,15,240299,,15,0.95
6021,美好證,2017Q4,tpex,629464,482786,146678,49957,196635,-28918,167717,,,167717,179134,,346851,167717,,0,346851,,0,0.55
6023,元大期貨,2017Q4,tpex,2921001,2544633,376368,648732,1025100,-151814,873286,,,873286,-15875,,857411,873286,0,,857411,0,,3.76
6026,福邦證,2017Q4,tpex,971516,366743,604773,-39367,565406,-53577,511829,0,,511829,-2201,,509628,483405,,28424,481204,,28424,2.00
