measure_date,pos,sid,rev_period,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18
2017-01-03,488,1101,2016-11,0.10782069747196155,0.047774778664300355,0.07330643224566957,,0.042234332425068244,-0.04092769440654842,0.050134336004537206,0.4131916849181334,0.9213630406290956,-0.03867629965585617,-0.015538511672273264,0.904017724097108,0.02476116293552058,-0.06838271757486503,-0.34804123711340207,0.048638132295719845,3.78,0.8130081300813008
2017-01-03,488,1102,2016-11,-0.03881184120625847,-0.06305945428164261,-0.032987350142618554,,0.031078610603290757,-0.04504504504504492,-0.010729561769209472,0.0916864910014763,0.8885854017064937,-0.022591055786076564,-0.013130003268552513,0.6880825992792488,-0.010979154865500154,-0.010314405377317674,-0.06819221967963385,0.03131850923896023,4.15,1.36986301369863
2017-01-03,488,1215,2016-11,0.19245163221708705,0.10835894141970126,0.026827155587762386,,-0.04284103720405863,0.23005319148936154,0.22841965471447545,1.0898712746323564,0.9778012684989429,0.03242368435738596,-0.021827973719101952,0.44998351073629406,-0.058056629785513715,-0.010002032622809414,-0.08521393753385098,0.08605851979345956,4.32,0.4926108374384237
2017-01-03,488,1216,2016-11,-0.01367207222152389,-0.015908185661269725,-0.09761766830826746,,0.012962962962962954,-0.13050570962479602,-0.16210937526184077,0.05070754684146528,0.8179408479586792,-0.05557852459984636,-0.013000675148302308,0.6878303520585335,-0.3881848277293903,-0.0011376904822533432,0.04320065208531454,0.04878048780487805,3.75,0.3105590062111801
2017-01-03,488,1262,,,,,,-0.0034482758620688614,-0.1073619631901842,-0.01599945226268895,0.4154219121800069,0.8314285714285714,-0.053709826025689855,-0.02616922145608456,0.45586928563777185,-0.1660737752917357,0.05202427737815254,-0.04089775561097264,0.07861635220125786,3.44,0.4587155963302752
2017-01-03,488,1301,2016-11,0.2094476992223293,-0.02903404512329244,0.15118475288341005,,0.0022148394241419123,0.1333333333333333,0.1701298671817506,0.32383498520549425,0.9804134929270945,0.03951543120853751,-0.010974964538194196,0.8725244132823383,0.15498178535339324,-0.0319920936120606,0.22322775263951733,0.0578368999421631,4.0,0.49751243781094534
2017-01-03,488,1303,2016-11,0.1083943872821218,0.016838213039094718,0.06941877351749093,,-0.04552129221732759,0.13015873015873014,0.20428106503823495,0.26116165137022507,0.9793672627235214,0.059550088047818805,-0.010985634680853323,1.4900406605635934,0.1596624364106933,0.03842528098191692,-0.6808393152954169,0.04844961240310077,4.63,0.5555555555555556
2017-01-03,488,1304,2016-11,0.19066768021935498,0.035198674628954985,0.1377061730573561,,-0.018987341772151778,0.08783783783783794,0.3069457940423108,0.3081424235337751,0.9554896142433235,0.018987341772152,-0.018146343112046825,0.9146083542037164,0.14561774083552154,0.0,0.18774148226203025,0.07390983000739099,3.11,1.0526315789473684
2017-01-03,488,1305,2016-11,0.08972261593816744,-0.06809815578307576,0.23909192234367738,,0.0981132075471699,0.03913043478260869,0.6783787405470016,1.1081767888527123,0.869090909090909,-0.04297917778964222,-0.03060244154769516,0.5800627575306336,0.1373935549662678,-0.11191931501699863,-0.04451219512195115,0.09960159362549802,5.02,0.5988023952095809
2017-01-03,488,1310,2016-11,0.07986740154556249,0.08531783219252742,0.09909287459233962,,0.08352668213457082,0.2042682926829269,0.34540028915492904,0.32376284249097553,0.9143518518518517,0.0455267337215457,-0.02223535881318629,0.8481129213940156,0.10550893460643006,-0.030565579238363613,0.06365372374283895,0.10683760683760685,5.06,0.6329113924050632
2017-01-03,488,1312,2016-11,0.17962387013131598,0.2672579612832624,0.04891556710771372,,0.05454545454545445,0.2682926829268295,0.3864334132940719,0.5978920903879952,0.9203539823008848,0.06199208611666607,-0.020765309719053708,1.0813276838396364,0.1611755500973698,-0.033590117111104496,0.08378037235721048,0.08605851979345956,3.85,0.9009009009009008
2017-01-03,488,1314,2016-11,0.2415285336388604,0.4291498602736241,-0.1973976350850899,,-0.02238046795523907,0.21376811594202905,0.3581081081081081,0.28161668839634957,0.9571428571428571,0.07030653721223312,-0.026915441507432254,0.9674711326352987,-0.020155566384626494,0.003119017861158045,0.09421238706298285,,0.0,2.1739130434782608
2017-01-03,488,1319,2016-11,0.08469889588921475,0.09787004786303122,-0.013248682917306964,,0.03522205206738116,-0.125,0.2813620012898088,0.6861045578685037,0.8289473684210527,-0.06051944824158084,-0.02202843477339914,0.891890377274913,-0.028526751028791455,-0.052483004145792725,-0.05805981035740326,0.06317119393556538,2.22,0.49751243781094534
2017-01-03,488,1326,2016-11,0.01868550078485942,0.004158516133609291,0.03571616818295276,,0.005112474437627967,0.13668224299065423,0.1836982968369829,0.5000728642908319,0.9739739739739739,0.023582011045848894,-0.011841602134851218,0.7538300728210717,0.19817427399536852,-0.052364351951756864,-0.10866372980910421,0.07225433526011561,3.6,0.5154639175257733
2017-01-03,488,1337,2016-11,-0.1322225279846606,-0.06990352190562155,0.016607909816033883,,-0.01744186046511631,-0.05459943223654473,-0.010807035364668205,0.09451037159755815,0.8747802843883536,0.017592474482565734,-0.01821796590701375,3.0391086402958414,-0.025647914535174805,0.0,-0.06643929058663023,0.12453300124533002,2.86,2.1739130434782608
2017-01-03,488,1402,2016-11,0.027506228108495012,-0.02394053007123942,-0.0009839575033083747,,-0.029661016949152463,0.029661016949152463,0.042105262719113634,-0.01625263199315674,0.9076400675295506,0.01730393524979079,-0.011378349208031997,1.259721622562075,0.041165686813287056,0.005643565238111092,0.11976759540472737,0.037037037037037035,4.12,1.4705882352941175
2017-01-03,488,1455,2016-11,0.052382659545423316,-0.04160237332305039,0.1327693031369681,,-0.0043057050592034685,0.11602870813397126,0.16215803406613394,0.181612825545318,0.9283582089552238,0.057263730452519424,-0.017933030904158133,2.519856981628932,0.1327089963457392,0.00907468144724039,0.31356998113339385,0.020362451639177357,2.14,1.2987012987012987
2017-01-03,488,1476,2016-11,0.010006257838004906,-0.03116590745202874,0.09964150873699884,,-0.03686635944700467,-0.09395973154362414,0.11386138613861396,-0.1990389027086953,0.7329897877568022,-0.005451598644467315,-0.027035433661193833,0.5152760504095479,0.07376282779713679,0.024812759893673476,0.08968850698174002,0.03852080123266564,3.11,0.15015015015015015
2017-01-03,488,1477,2016-11,-0.08108092870507733,-0.11207820570338378,-0.34727637610373385,,-0.02400000000000002,-0.14093959731543626,-0.1253784763897554,-0.37687875293215445,0.6024753413710053,0.03288279201129729,-0.024265478646489636,0.6439603756984708,-0.10831598694023103,-0.0006251176965428949,-0.21602136181575426,0.06711409395973154,7.43,0.31545741324921134
2017-01-03,488,1504,2016-11,0.15019521339894792,0.09193944460332837,0.06710489579688783,,-0.02209944751381232,0.02777777777777768,0.020220588235294157,0.13867390997962636,0.956896551724138,0.017943936661266147,-0.010556059168579103,0.6483824907476696,0.035537405081567545,-8.239506864415564e-05,0.17527519051651141,0.0580046403712297,2.88,0.9090909090909091
2017-01-03,488,1522,2016-11,0.07653305255986931,0.05975657161427206,0.05051042398779182,,-0.027377521613832778,-0.009722222222222299,0.3431229538456382,0.6726596490862717,0.9141025641025641,0.05781118639038629,-0.023792708215832525,0.8722136630835484,0.024874893668290415,0.013565559925677654,0.04701798674660773,0.08865248226950355,4.21,0.5464480874316939
2017-01-03,488,1527,2016-11,0.2591634097390938,0.04998498444238697,0.047468759954160555,,-0.06682027649769573,0.006521739130434856,0.02100446551629087,0.506473671422125,0.8052173913043479,0.08003032482553496,-0.03298386393121195,1.3292108279828991,0.043832911070109844,0.01749632771521622,0.04813172894236861,0.06447453255963895,3.56,0.2631578947368421
2017-01-03,488,1536,2016-11,0.14284708722286754,0.11835898115234889,0.08701842133763926,,-0.04958677685950419,-0.16447368421052633,-0.1024734982332155,0.01442459204246438,0.7604790419161677,0.0009194798371208179,-0.02335413156010308,0.642139663485752,-0.03804807167424824,0.004514954939886969,-0.01043791241751646,0.03637686431429611,2.52,0.1297016861219196
2017-01-03,488,1560,2016-11,0.28467275539660486,0.13606516137648028,0.08101408544117517,,-0.14362657091561948,0.1415770609318998,0.31069958847736623,0.22102163412817366,0.9891304347826085,0.15054637406303617,-0.018196162062639493,8.735010419209296,0.050914134589496736,0.04211987497858366,-1.1350274040857,0.05243838489774515,5.81,0.4048582995951417
2017-01-03,488,1565,2016-11,0.08899057621079276,0.032339597381991325,0.14426779331029072,,-0.02680067001675046,-0.16711956521739124,-0.18539876183236315,-0.016259372608910083,0.745742092457421,-0.04648329142146057,-0.021180068877689393,1.113174061433447,-0.1416436718175129,0.012509197939661517,-0.2623294858342078,0.05512679162072767,3.83,0.1519756838905775
2017-01-03,488,1569,2016-11,0.2579640803521812,0.30791008610739246,-0.006276404641301636,,-0.06168831168831179,0.5388235294117649,1.8938053097345136,2.0495049504950495,0.9437229437229439,0.157556270096463,-0.04153781406456569,1.0078184230477634,0.004031689313084771,0.03012600498377921,-0.1594865742106817,0.04098360655737705,0.0,0.6172839506172839
2017-01-03,488,1582,2016-11,-0.050034134344035586,-0.08900498526864176,0.07076175763916859,,-0.014469453376205754,0.1928166351606806,0.26187313834116077,0.4520771922563882,0.9663093415007658,0.10420859217779332,-0.012201497035619251,2.2741538270773027,0.2978362094734172,0.0,-0.6148208469055374,0.08873114463176575,7.13,0.5464480874316939
