cell,seed,cagr,mdd,tr,expo,vol,trades,eq_sha
F14+F15,102086,0.000511541750220168,-0.42072744735696205,0.0029998977502296853,0.9092023684657886,0.22337492554343175,95,a0e90276c6b0f09e
F14+F15,102087,0.02465137382152216,-0.3737107299626278,0.15330954100428218,0.9182947740096591,0.21987742068097674,96,93bcff28e51fd502
F14+F15,102088,0.05489493676332602,-0.3281079248203041,0.3675387647343915,0.9116655480455174,0.2185986927054028,95,8afdd6ca35eb700b
F14+F15,102089,0.14021348296223213,-0.30571925617296963,1.15663252904355,0.9184668989547038,0.21247433437733768,96,856bc17a38f9f550
F14+F15,102090,0.013764906513041186,-0.3752108377163369,0.0833663451184401,0.9129100607251824,0.2072235475175275,95,9408999294b60224
F14+F15,102091,0.07252077774857346,-0.3243992024334503,0.5069214443538403,0.9184668989547038,0.20900020859285712,96,277b0a53c1b8b511
F14+F15,102092,0.11410747267211763,-0.296612526723625,0.8830361325900282,0.9184668989547038,0.2132292570139831,96,f79aa34cc0f40163
F14+F15,102093,0.0873393800050335,-0.38787570936522026,0.6330357256771224,0.9184668989547038,0.2066181992671334,96,67b8a484c52651c3
F14+F15,102094,0.040717491618083246,-0.38388532642850076,0.2633421949142105,0.9184668989547038,0.22612995083589538,96,b149de54792ddd69
F14+F15,102095,0.07184371214095808,-0.3872176674270317,0.5013581034344516,0.9184668989547038,0.22670785681501393,96,b2533d7f89145db7
F14+F15,102096,0.07264360555876692,-0.29323552388608787,0.5079325306269828,0.9184668989547038,0.20396972823128234,96,72431ac315957439
F14+F15,102097,0.1359564513546343,-0.3644363662467886,1.1098971344712893,0.9117830633871801,0.21527379194983806,95,7ac645c0267ffed8
F14+F15,102098,0.08212322564796692,-0.30733324191259975,0.5876824216628758,0.9145103216866555,0.21021283300408733,95,4455cd296bcf61ea
F14+F15,102099,0.020297191536069903,-0.37168368071799746,0.12489886123999949,0.9077730034383524,0.20523909004698498,95,bf05f674431df885
F14+F15,102100,0.05477259132664303,-0.3381373618539757,0.3666100513457007,0.9054467325869492,0.19323399588550352,95,cab97b3e7eb185e9
F14+F15,102101,0.027123176055796394,-0.3808411364115964,0.16970086581632682,0.9184668989547038,0.218852796324401,96,62828c1f017a2517
F14+F15,102102,0.0385019213061053,-0.36663611831536475,0.24767055387586545,0.9184668989547038,0.20987953261155037,96,6388d8b61337b3a7
F14+F15,102103,0.10078503832083552,-0.364336228743269,0.7549211412363162,0.9184668989547038,0.20971320089350096,96,7e73a8898c60c3f0
F14+F15,102104,0.10985962727198006,-0.37835744769162144,0.8413716686253425,0.9134566872408222,0.2295929432473139,95,6b9a62cd546e675f
F14+F15,102105,0.13917930520760557,-0.3215423202063104,1.1452007342655373,0.9184668989547038,0.20415518767945998,96,1fb1586ffad72279
F14+F15,102106,0.05371190058748265,-0.4005832813026546,0.35858034224740676,0.9184668989547038,0.2188806102439635,96,7976e3556635bc34
F14+F15,102107,0.1404630090061305,-0.3275107087985225,1.159398340022356,0.9137326760968698,0.20989730685018557,95,d19363c4d0f64483
F14+F15,102108,0.0383295581324794,-0.33540562529341345,0.24645814846008274,0.9184668989547038,0.2050973978637983,96,cb1f9357a0a43982
F14+F15,102109,0.07729417318693543,-0.3292745759041486,0.5466308830837796,0.9184668989547038,0.21284217078804846,96,514f31d63e3b1b82
F14+F15,102110,0.063134916119862,-0.3800672786769055,0.4313042150335984,0.9184668989547038,0.22010758910452433,96,9e83ab28586deaa1
F14+F15,102111,0.0724617190339032,-0.4031104587896325,0.5064354887122289,0.9184668989547038,0.21836044414849254,96,a9f1331f007f6371
F14+F15,102112,0.11005969296221707,-0.3619566104496076,0.8433166791889026,0.9184668989547038,0.2108088418923661,96,e3d399558786b5fc
F14+F15,102113,0.09670835786209486,-0.340160888336952,0.7171949850631034,0.9131952128324244,0.20465348099612374,95,dde41f1caae73f29
F14+F15,102114,0.09462581036030748,-0.33417444801006324,0.698183910802981,0.9184091968563565,0.2079472971870169,96,cc27b0a24bbc7913
F14+F15,102115,0.07010373179424279,-0.3592449609354887,0.48713903932394365,0.9184668989547038,0.21894574374556913,96,cdd4f0c26366f4eb
F14+F15,102116,0.14712574554017133,-0.3788257894497248,1.2343453522343024,0.9128392456778301,0.21055740753997096,95,edbe27bbf1350310
F14+F15,102117,0.04402505318497685,-0.3783944664354591,0.28704145038215656,0.9184668989547038,0.20990741560514864,96,2bf3ad53d0861724
F14+F15,102118,0.09411739852920076,-0.36974076515832316,0.6935693471165956,0.9184668989547038,0.22814832247098854,96,e829d73bad4330c8
F14+F15,102119,0.062225795554866625,-0.38283842843432664,0.4241502139464477,0.9110484520194633,0.22297005710603535,95,e813adf9a463baac
F14+F15,102120,0.05389799716496024,-0.35988295077062504,0.35998630533966103,0.9184668989547038,0.21131354223943621,96,7103b1bea9d0db86
F14+F15,102121,0.076179268463612,-0.38473320684253776,0.5372793140833907,0.9184668989547038,0.2190602641762119,96,35be0e280d4498a0
F14+F15,102122,0.05378809569463461,-0.3101392143115308,0.3591558518975153,0.9184668989547038,0.20419000664259082,96,86f8ab38f8ff1fe1
F14+F15,102123,0.06745309643639597,-0.4305579785343246,0.4656928839740577,0.9184668989547038,0.2248788895739608,96,5204e2c863514033
F14+F15,102124,-0.006846647436671072,-0.3568906422584416,-0.039440837735273626,0.9184668989547038,0.19512319004358886,96,42b7cd6f5451b02a
F14+F15,102125,0.1320365850118539,-0.30501393262065724,1.0676090456953662,0.9184668989547038,0.20171831244456753,96,923180ec408dae9e
F14+F15,102126,0.13165006624092834,-0.30163883144981996,1.0634775789831914,0.9184668989547038,0.22311824768841967,96,d824e659891070de
F14+F15,102127,0.02478900875561041,-0.3586255785273022,0.1542172067138159,0.9184668989547038,0.20248879082590085,96,19976da4606c74bd
F14+F15,102128,0.015748359335673756,-0.32847777780683474,0.09584045708777178,0.9184668989547038,0.20893654660306527,96,c69bf4be65a33b50
F14+F15,102129,0.09883457882048718,-0.3787401506149075,0.7367864882246762,0.9184668989547038,0.23119090016036958,96,2e262c27d1ad949d
F14+F15,102130,0.15605912834455316,-0.30652462102401395,1.3382079569278496,0.9184668989547038,0.1996943802869079,96,79e6c90f985dd49e
F14+F15,102131,0.07332565234673205,-0.3433158910507937,0.5135572016215761,0.9181847502584228,0.20232464371955544,96,ad2e9ea0c7615ce9
F14+F15,102132,0.08309058834361971,-0.32054325083908264,0.5960135723892042,0.9178086932530889,0.2130064611232814,96,592f5aa962b44ec3
F14+F15,102133,0.04404756794823639,-0.4244499147421489,0.2872040268037961,0.9184668989547038,0.21339575265080876,96,aef4fc70773dddc1
F14+F15,102134,0.14187748425194058,-0.3241943357399633,1.175132406057549,0.9184668989547038,0.20995912580620754,96,4f2bf0aee1776276
F14+F15,102135,0.14875220637739384,-0.3500825881195666,1.2529646924572342,0.9184668989547038,0.21999500364185096,96,3a6d6592589466e1
F14+F15,102136,0.01334608440785634,-0.35346462711112175,0.08074745201630185,0.9184668989547038,0.21420941666468798,96,fb7475c3c5e23083
F14+F15,102137,0.11476484569995349,-0.32759993842362206,0.8895531910846104,0.9184668989547038,0.21078778143241506,96,81efc54b606e4c25
F14+F15,102138,0.05843311344083979,-0.3711795178063353,0.3946240978949265,0.9184668989547038,0.2085785239034061,96,6df40bd066ec9650
