date,investor,buy,sell,net
2025-11-18,三大法人合計*,45472053950,47477204758,-2005150808
2025-11-18,外資及陸資(不含自營商),38966612023,39593756287,-627144264
2025-11-18,外資及陸資合計,38966612023,39593756287,-627144264
2025-11-18,外資自營商,0,0,0
2025-11-18,投信,4151003424,2621766424,1529237000
2025-11-18,自營商(自行買賣),1109645204,2415272832,-1305627628
2025-11-18,自營商(避險),1244793299,2846409215,-1601615916
2025-11-18,自營商合計,2354438503,5261682047,-2907243544
