date,investor,buy,sell,net
2021-06-08,三大法人合計*,10433846544,9853684455,580162089
2021-06-08,外資及陸資(不含自營商),8143366574,8583991336,-440624762
2021-06-08,外資及陸資合計,8143366574,8583991336,-440624762
2021-06-08,外資自營商,0,0,0
2021-06-08,投信,1451565750,552722200,898843550
2021-06-08,自營商(自行買賣),313806314,423514449,-109708135
2021-06-08,自營商(避險),525107906,293456470,231651436
2021-06-08,自營商合計,838914220,716970919,121943301
