date,investor,buy,sell,net
2024-08-08,三大法人合計*,27348817971,29589687761,-2240869790
2024-08-08,外資及陸資(不含自營商),23377711836,26797103842,-3419392006
2024-08-08,外資及陸資合計,23377711836,26797103842,-3419392006
2024-08-08,外資自營商,0,0,0
2024-08-08,投信,2316423381,1008320819,1308102562
2024-08-08,自營商(自行買賣),741646102,921505229,-179859127
2024-08-08,自營商(避險),913036652,862757871,50278781
2024-08-08,自營商合計,1654682754,1784263100,-129580346
