date,investor,buy,sell,net
2023-06-29,三大法人合計*,18960490933,16701932757,2258558176
2023-06-29,外資及陸資(不含自營商),16891908609,14921599145,1970309464
2023-06-29,外資及陸資合計,16891908609,14921599145,1970309464
2023-06-29,外資自營商,0,0,0
2023-06-29,投信,911200649,725191452,186009197
2023-06-29,自營商(自行買賣),405634490,472595322,-66960832
2023-06-29,自營商(避險),751747185,582546838,169200347
2023-06-29,自營商合計,1157381675,1055142160,102239515
