date,investor,buy,sell,net
2023-10-24,三大法人合計*,15851140332,15741925144,109215188
2023-10-24,外資及陸資(不含自營商),14253842925,13423336753,830506172
2023-10-24,外資及陸資合計,14253842925,13423336753,830506172
2023-10-24,外資自營商,0,0,0
2023-10-24,投信,527981372,1239885248,-711903876
2023-10-24,自營商(自行買賣),568357807,585979123,-17621316
2023-10-24,自營商(避險),500958228,492724020,8234208
2023-10-24,自營商合計,1069316035,1078703143,-9387108
