date,investor,buy,sell,net
2017-12-20,投信,307346743,273393100,33953643
2017-12-20,自營商,1168235730,666877293,501358437
2017-12-20,自營商(自行買賣),260265730,218937360,41328370
2017-12-20,自營商(避險),907970000,447939933,460030067
