date,investor,buy,sell,net
2021-03-05,三大法人合計*,9594763320,11205816374,-1611053054
2021-03-05,外資及陸資(不含自營商),7773680529,9534894738,-1761214209
2021-03-05,外資及陸資合計,7773680529,9534894738,-1761214209
2021-03-05,外資自營商,0,0,0
2021-03-05,投信,610299300,382861336,227437964
2021-03-05,自營商(自行買賣),459902238,950256074,-490353836
2021-03-05,自營商(避險),750881253,337804226,413077027
2021-03-05,自營商合計,1210783491,1288060300,-77276809
