date,investor,buy,sell,net
2017-05-03,投信,267949350,372045908,-104096558
2017-05-03,自營商,938168870,753039704,185129166
2017-05-03,自營商(自行買賣),239691420,232764704,6926716
2017-05-03,自營商(避險),698477450,520275000,178202450
