date,investor,buy,sell,net
2022-11-02,三大法人合計*,12111893642,13525759529,-1413865887
2022-11-02,外資及陸資(不含自營商),10626555902,12093430954,-1466875052
2022-11-02,外資及陸資合計,10626555902,12093430954,-1466875052
2022-11-02,外資自營商,0,0,0
2022-11-02,投信,660955850,764202100,-103246250
2022-11-02,自營商(自行買賣),415763727,277104126,138659601
2022-11-02,自營商(避險),408618163,391022349,17595814
2022-11-02,自營商合計,824381890,668126475,156255415
