date,investor,buy,sell,net
2026-06-24,三大法人合計*,83133758284,100857441911,-17723683627
2026-06-24,外資及陸資(不含自營商),70764060754,88912720749,-18148659995
2026-06-24,外資及陸資合計,70764060754,88912720749,-18148659995
2026-06-24,外資自營商,0,0,0
2026-06-24,投信,4347147700,3558025589,789122111
2026-06-24,自營商(自行買賣),2400377974,3006348784,-605970810
2026-06-24,自營商(避險),5622171856,5380346789,241825067
2026-06-24,自營商合計,8022549830,8386695573,-364145743
