date,investor,buy,sell,net
2018-04-20,三大法人合計*,4873987390,6693140193,-1819152803
2018-04-20,外資及陸資(不含自營商),3448804670,4353268613,-904463943
2018-04-20,外資及陸資合計,3448804670,4353268613,-904463943
2018-04-20,外資自營商,0,0,0
2018-04-20,投信,596914420,1069444001,-472529581
2018-04-20,自營商(自行買賣),321317000,489225693,-167908693
2018-04-20,自營商(避險),506951300,781201886,-274250586
2018-04-20,自營商合計,828268300,1270427579,-442159279
