date,investor,buy,sell,net
2023-06-06,三大法人合計*,14952647940,18994973558,-4042325618
2023-06-06,外資及陸資(不含自營商),12874493636,16503379608,-3628885972
2023-06-06,外資及陸資合計,12874493636,16503379608,-3628885972
2023-06-06,外資自營商,0,0,0
2023-06-06,投信,1023469900,821369035,202100865
2023-06-06,自營商(自行買賣),507308960,815562001,-308253041
2023-06-06,自營商(避險),547375444,854662914,-307287470
2023-06-06,自營商合計,1054684404,1670224915,-615540511
