date,investor,buy,sell,net
2020-12-02,三大法人合計*,14576063685,13153082432,1422981253
2020-12-02,外資及陸資(不含自營商),11897992371,11288608364,609384007
2020-12-02,外資及陸資合計,11897992371,11288608364,609384007
2020-12-02,外資自營商,0,0,0
2020-12-02,投信,1226669700,974862270,251807430
2020-12-02,自營商(自行買賣),905958662,608345210,297613452
2020-12-02,自營商(避險),545442952,281266588,264176364
2020-12-02,自營商合計,1451401614,889611798,561789816
