date,investor,buy,sell,net
2022-12-28,三大法人合計*,8931270201,10887803475,-1956533274
2022-12-28,外資及陸資(不含自營商),7906231790,9565636416,-1659404626
2022-12-28,外資及陸資合計,7906231790,9565636416,-1659404626
2022-12-28,外資自營商,0,0,0
2022-12-28,投信,425974050,469827783,-43853733
2022-12-28,自營商(自行買賣),207447792,288124531,-80676739
2022-12-28,自營商(避險),391616569,564214745,-172598176
2022-12-28,自營商合計,599064361,852339276,-253274915
