date,investor,buy,sell,net
2026-01-26,三大法人合計*,50878714109,49436163776,1442550333
2026-01-26,外資及陸資(不含自營商),45126257349,43228297998,1897959351
2026-01-26,外資及陸資合計,45126257349,43228297998,1897959351
2026-01-26,外資自營商,0,0,0
2026-01-26,投信,2360274210,2991073102,-630798892
2026-01-26,自營商(自行買賣),870578239,1093328764,-222750525
2026-01-26,自營商(避險),2521604311,2123463912,398140399
2026-01-26,自營商合計,3392182550,3216792676,175389874
