date,investor,buy,sell,net
2026-05-11,三大法人合計*,111181380232,100885025855,10296354377
2026-05-11,外資及陸資(不含自營商),96530079159,87463225026,9066854133
2026-05-11,外資及陸資合計,96530079159,87463225026,9066854133
2026-05-11,外資自營商,0,0,0
2026-05-11,投信,6163829916,6732546228,-568716312
2026-05-11,自營商(自行買賣),2260375659,2218447864,41927795
2026-05-11,自營商(避險),6227095498,4470806737,1756288761
2026-05-11,自營商合計,8487471157,6689254601,1798216556
