stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1565,精華光學,2006-05,tpex,生物科技,111795,108106,66023,3.41,69.32,559031,331826,68.47
1777,生泰,2006-05,tpex,生物科技,22328,21378,21241,4.44,5.11,113480,106940,6.11
1781,合世生醫,2006-05,tpex,生物科技,100595,128002,87310,-21.41,15.21,380679,410647,-7.29
3205,天騵生化,2006-05,tpex,生物科技,1733,2135,931,-18.82,86.14,12589,39290,-67.95
3218,大學光,2006-05,tpex,生物科技,26233,28282,29818,-7.24,-12.02,141006,177188,-20.42
3266,弘如洋,2006-05,tpex,生物科技,37051,38702,45032,-4.26,-17.72,183743,213672,-14.00
4102,永日化工,2006-05,tpex,生物科技,24713,25265,22229,-2.18,11.17,123238,109118,12.94
4103,百略醫學,2006-05,tpex,生物科技,341519,313845,207844,8.81,64.31,1449673,983435,47.40
4104,東貿,2006-05,tpex,生物科技,174610,201258,159173,-13.24,9.69,904654,860246,5.16
4105,台灣東洋,2006-05,tpex,生物科技,136977,144941,141895,-5.49,-3.46,665540,684232,-2.73
4107,邦拓生技,2006-05,tpex,生物科技,36588,36257,33211,0.91,10.16,189466,161013,17.67
4108,懷特新藥,2006-05,tpex,生物科技,2137,2112,77,1.18,2675.32,6994,62561,-88.82
4109,加捷科技,2006-05,tpex,生物科技,100189,54989,70880,82.19,41.35,297669,299538,-0.62
4111,濟生藥廠,2006-05,tpex,生物科技,43346,41093,47682,5.48,-9.09,211442,244220,-13.42
4113,聯上生技,2006-05,tpex,生物科技,53258,3177,1170,1576.36,4451.96,63667,7677,729.32
4114,健喬信元,2006-05,tpex,生物科技,46423,45602,42075,1.80,10.33,225982,199494,13.27
4120,友華,2006-05,tpex,生物科技,198341,182668,180540,8.58,9.85,927579,831669,11.53
4121,優盛醫學,2006-05,tpex,生物科技,99196,81965,48311,21.02,105.32,378189,309053,22.37
4123,晟德,2006-05,tpex,生物科技,19302,18196,21308,6.07,-9.41,97563,119395,-18.28
