stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2009-07,twse,水泥工業,1845345,1798960,2046770,2.57,-9.84,12224069,14307916,-14.56
1102,亞泥,2009-07,twse,水泥工業,876384,893379,753843,-1.90,16.25,6113519,5959884,2.57
1103,嘉泥,2009-07,twse,水泥工業,206840,178867,184950,15.63,11.83,1383572,1400549,-1.21
1104,環球水泥,2009-07,twse,水泥工業,229278,204849,213342,11.92,7.46,1490342,1670893,-10.80
1108,幸福水泥,2009-07,twse,水泥工業,277553,256377,285615,8.25,-2.82,1627456,1953149,-16.67
1109,信大水泥,2009-07,twse,水泥工業,128000,133364,143474,-4.02,-10.78,868934,1043430,-16.72
1110,東泥,2009-07,twse,水泥工業,145973,120312,113457,21.32,28.65,952629,984048,-3.19
1201,味全公司,2009-07,twse,食品工業,1127609,1063197,1230862,6.05,-8.38,6932133,6517742,6.35
1203,味王公司,2009-07,twse,食品工業,191565,229351,193193,-16.47,-0.84,1837297,1154997,59.07
1210,大成長城,2009-07,twse,食品工業,1712177,1658029,2046830,3.26,-16.34,11732302,13291245,-11.72
1213,大飲,2009-07,twse,食品工業,65385,51970,74913,25.81,-12.71,368104,372029,-1.05
1215,卜蜂企業,2009-07,twse,食品工業,1016654,1074203,988884,-5.35,2.80,7217800,7423591,-2.77
1216,統一,2009-07,twse,食品工業,4215047,4111732,4966959,2.51,-15.13,25714328,30368661,-15.32
1217,愛之味,2009-07,twse,食品工業,326471,346893,400471,-5.88,-18.47,2179216,2225875,-2.09
1218,泰山企業,2009-07,twse,食品工業,602337,646116,807101,-6.77,-25.37,4114024,4185134,-1.69
1219,福壽實業,2009-07,twse,食品工業,718608,751814,826760,-4.41,-13.08,5280859,5609708,-5.86
1220,台榮,2009-07,twse,食品工業,210902,209644,216643,0.60,-2.64,1242806,1519563,-18.21
