stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
4205,恆義公司,2007-10,tpex,食品工業,98662,75303,78715,31.02,25.34,827472,795233,4.05
4207,環泰企業,2007-10,tpex,食品工業,83869,74976,87833,11.86,-4.51,891411,741888,20.15
4303,信立,2007-10,tpex,塑膠工業,72543,59958,77553,20.98,-6.46,674352,822078,-17.96
4304,勝昱,2007-10,tpex,塑膠工業,40486,39316,38866,2.97,4.16,409248,616308,-33.59
4305,世坤塑膠,2007-10,tpex,塑膠工業,115258,114928,112935,0.28,2.05,1134337,1092821,3.79
6508,惠光,2007-10,tpex,塑膠工業,151982,165592,103655,-8.21,46.62,1218616,1097497,11.03
8354,冠郝企業,2007-10,tpex,塑膠工業,142581,137043,115224,4.04,23.74,1344014,1281235,4.89
9950,萬國通路,2007-10,tpex,塑膠工業,162938,176264,164933,-7.56,-1.20,1669891,1590553,4.98
4401,東隆興業,2007-10,tpex,紡織纖維,357373,271143,287422,31.80,24.33,2480606,2378397,4.29
4402,福大,2007-10,tpex,紡織纖維,48332,126763,77861,-61.87,-37.92,531395,851303,-37.57
4406,新昕纖維,2007-10,tpex,紡織纖維,128513,99966,60790,28.55,111.40,1053385,739939,42.36
4408,聯明行動,2007-10,tpex,紡織纖維,3028,1503,2690,101.46,12.56,18899,68167,-72.27
4413,飛寶動能,2007-10,tpex,紡織纖維,15872,9695,19592,63.71,-18.98,122477,220640,-44.49
4415,美嘉電,2007-10,tpex,紡織纖維,9852,5063,9781,94.58,0.72,62239,139207,-55.29
4417,金洲海洋,2007-10,tpex,紡織纖維,124433,135720,138086,-8.31,-9.88,1373823,1257250,9.27
4419,松懋工業,2007-10,tpex,紡織纖維,47639,42748,36248,11.44,31.42,512659,465089,10.22
4420,光明絲織,2007-10,tpex,紡織纖維,68942,70573,66522,-2.31,3.63,697098,674639,3.32
