stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2008-06,twse,水泥工業,2064437,2130996,1751697,-3.12,17.85,12261146,12414419,-1.23
1102,亞泥,2008-06,twse,水泥工業,789429,899266,888339,-12.21,-11.13,5206042,5479075,-4.98
1103,嘉泥,2008-06,twse,水泥工業,188039,201396,220346,-6.63,-14.66,1215599,1510350,-19.51
1104,環球水泥,2008-06,twse,水泥工業,219035,273540,204420,-19.92,7.14,1457551,1428898,2.00
1108,幸福水泥,2008-06,twse,水泥工業,285763,310160,251645,-7.86,13.55,1667534,1640819,1.62
1109,信大水泥,2008-06,twse,水泥工業,141664,148323,143114,-4.48,-1.01,899956,956457,-5.90
1110,東泥,2008-06,twse,水泥工業,115599,161131,134537,-28.25,-14.07,870591,960776,-9.38
1201,味全公司,2008-06,twse,食品工業,1010108,977249,960170,3.36,5.20,5286880,4946216,6.88
1203,味王公司,2008-06,twse,食品工業,162092,176335,138223,-8.07,17.26,961804,844532,13.88
1210,大成長城,2008-06,twse,食品工業,1943769,1986333,1456167,-2.14,33.48,11244415,8021179,40.18
1213,大飲,2008-06,twse,食品工業,51703,55871,59391,-7.46,-12.94,297116,331198,-10.29
1215,卜蜂企業,2008-06,twse,食品工業,1010065,1067332,832577,-5.36,21.31,6434707,5132632,25.36
1216,統一,2008-06,twse,食品工業,4486304,4465692,3796523,0.46,18.16,25401702,22064805,15.12
1217,愛之味,2008-06,twse,食品工業,307196,296162,337996,3.72,-9.11,1825404,1890881,-3.46
1218,泰山企業,2008-06,twse,食品工業,580475,606916,526841,-4.35,10.18,3378033,2557822,32.06
1219,福壽實業,2008-06,twse,食品工業,794982,785042,593999,1.26,33.83,4782948,3263179,46.57
1220,台榮,2008-06,twse,食品工業,189006,203629,247459,-7.18,-23.62,1302920,1256074,3.72
1225,福懋油,2008-06,twse,食品工業,745688,629147,610895,18.52,22.06,4113254,3532195,16.45
1227,佳格,2008-06,twse,食品工業,620058,703169,517254,-11.81,19.87,3814233,3371854,13.11
1229,聯華實業,2008-06,twse,食品工業,260154,352488,319861,-26.19,-18.66,1985627,1351649,46.90
1231,聯華食品,2008-06,twse,食品工業,274644,269775,237730,1.80,15.52,1861532,1740772,6.93
1232,大統益,2008-06,twse,食品工業,1595601,1309922,975613,21.80,63.54,8390988,5621071,49.27
1233,天仁,2008-06,twse,食品工業,129161,148174,139632,-12.83,-7.49,876380,897829,-2.38
1234,黑松,2008-06,twse,食品工業,289457,365979,274995,-20.90,5.25,1640019,1516761,8.12
1235,興泰,2008-06,twse,食品工業,37359,32885,43961,13.60,-15.01,253700,289376,-12.32
1236,宏亞食品,2008-06,twse,食品工業,109058,128141,106651,-14.89,2.25,920018,931058,-1.18
1702,南僑化工,2008-06,twse,食品工業,148439,153144,151102,-3.07,-1.76,914643,744198,22.90
1301,台塑,2008-06,twse,塑膠工業,19040408,19388600,16076364,-1.79,18.43,105112887,84025623,25.09
1303,南亞塑膠,2008-06,twse,塑膠工業,22493206,20783563,18093901,8.22,24.31,124977891,99398021,25.73
1304,台聚,2008-06,twse,塑膠工業,1141575,1377404,999946,-17.12,14.16,7357075,5419106,35.76
1305,華夏,2008-06,twse,塑膠工業,844810,857658,791456,-1.49,6.74,5039840,4215626,19.55
1307,三芳化工,2008-06,twse,塑膠工業,385457,366339,398474,5.21,-3.26,2389416,2203136,8.45
