stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2007-12,twse,水泥工業,2217534,2020230,2111576,9.76,5.01,24564712,26067527,-5.76
1102,亞泥,2007-12,twse,水泥工業,921132,854647,871516,7.77,5.69,10745510,10811363,-0.60
1103,嘉泥,2007-12,twse,水泥工業,256079,276048,295828,-7.23,-13.43,2919924,2714127,7.58
1104,環球水泥,2007-12,twse,水泥工業,264305,254404,307933,3.89,-14.16,2801811,3216325,-12.88
1108,幸福水泥,2007-12,twse,水泥工業,302632,268997,282755,12.50,7.02,3274515,3890660,-15.83
1109,信大水泥,2007-12,twse,水泥工業,161132,164916,176948,-2.29,-8.93,1964710,2285844,-14.04
1110,東泥,2007-12,twse,水泥工業,165748,172756,195663,-4.05,-15.28,1909655,1870064,2.11
1201,味全公司,2007-12,twse,食品工業,832728,840117,792495,-0.87,5.07,10928712,10574005,3.35
1203,味王公司,2007-12,twse,食品工業,152936,144604,163436,5.76,-6.42,1793561,1704373,5.23
1210,大成長城,2007-12,twse,食品工業,1857289,1758766,1377978,5.60,34.78,17793075,14722884,20.85
1213,大飲,2007-12,twse,食品工業,46109,38136,39995,20.90,15.28,665683,731068,-8.94
1215,卜蜂企業,2007-12,twse,食品工業,1003618,1067258,805407,-5.96,24.61,11031498,8544959,29.09
1216,統一,2007-12,twse,食品工業,3440254,3621940,3181758,-5.01,8.12,46025940,42844648,7.42
1217,愛之味,2007-12,twse,食品工業,234348,230492,304503,1.67,-23.03,4210162,4517078,-6.79
1218,泰山企業,2007-12,twse,食品工業,619727,506131,411810,22.44,50.48,5902006,4630583,27.45
1219,福壽實業,2007-12,twse,食品工業,818334,829660,519392,-1.36,57.55,7620948,5575685,36.68
1220,台榮,2007-12,twse,食品工業,220415,225719,211558,-2.34,4.18,2647364,2405069,10.07
1225,福懋油,2007-12,twse,食品工業,741131,683776,602439,8.38,23.02,7934600,5535000,43.35
1227,佳格,2007-12,twse,食品工業,662740,555663,575279,19.27,15.20,6730825,5925441,13.59
1229,聯華實業,2007-12,twse,食品工業,345584,286697,196194,20.53,76.14,2966792,2223964,33.40
1231,聯華食品,2007-12,twse,食品工業,297603,257371,267728,15.63,11.15,3453031,3248855,6.28
1232,大統益,2007-12,twse,食品工業,1433208,1260474,897805,13.70,59.63,12658402,9467379,33.70
1233,天仁,2007-12,twse,食品工業,147876,141776,144480,4.30,2.35,1786789,1708753,4.56
1234,黑松,2007-12,twse,食品工業,158722,170183,158115,-6.73,0.38,3096925,3203507,-3.32
1235,興泰,2007-12,twse,食品工業,34553,33605,38320,2.82,-9.83,523735,628296,-16.64
1236,宏亞食品,2007-12,twse,食品工業,245665,144263,192791,70.28,27.42,1995475,1801007,10.79
1702,南僑化工,2007-12,twse,食品工業,159156,157647,131162,0.95,21.34,1599991,1452919,10.12
1301,台塑,2007-12,twse,塑膠工業,16952465,16335172,12641723,3.77,34.09,181606814,147458205,23.15
1303,南亞塑膠,2007-12,twse,塑膠工業,23018683,22579076,16010123,1.94,43.77,228699995,181652407,25.89
1304,台聚,2007-12,twse,塑膠工業,1142647,1170484,887841,-2.37,28.69,11914045,8799916,35.38
1305,華夏,2007-12,twse,塑膠工業,848921,684852,583511,23.95,45.48,8748669,7399648,18.23
1307,三芳化工,2007-12,twse,塑膠工業,399814,456587,355209,-12.43,12.55,4744544,4186907,13.31
1308,亞聚,2007-12,twse,塑膠工業,575112,589563,464965,-2.45,23.68,6061111,4549982,33.21
1309,台達化工,2007-12,twse,塑膠工業,829999,844512,723030,-1.71,14.79,10425462,8693528,19.92
1310,台苯,2007-12,twse,塑膠工業,1342186,1436341,1351981,-6.55,-0.72,16875475,12795143,31.88
1312,國喬石化,2007-12,twse,塑膠工業,1421855,1387608,1366527,2.46,4.04,17516744,14064313,24.54
1313,聯成,2007-12,twse,塑膠工業,588372,654274,601375,-10.07,-2.16,7594778,6328578,20.00
