stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
4205,恆義公司,2010-08,tpex,食品工業,112118,111436,107448,0.61,4.34,778548,747622,4.13
4207,環泰企業,2010-08,tpex,食品工業,131667,137497,105174,-4.24,25.18,897428,728852,23.12
4712,南璋,2010-08,tpex,食品工業,15858,21971,14613,-27.82,8.51,137924,125543,9.86
4303,信立,2010-08,tpex,塑膠工業,39892,38342,21199,4.04,88.17,345952,282025,22.66
4304,勝昱,2010-08,tpex,塑膠工業,42067,40705,34543,3.34,21.78,285430,237590,20.13
4305,世坤塑膠,2010-08,tpex,塑膠工業,106185,102215,59089,3.88,79.70,843962,672728,25.45
6508,惠光,2010-08,tpex,塑膠工業,177785,187916,107490,-5.39,65.39,1335352,1093803,22.08
8354,冠郝企業,2010-08,tpex,塑膠工業,95816,89891,92900,6.59,3.13,746134,629792,18.47
9950,萬國通路,2010-08,tpex,塑膠工業,249437,218704,175361,14.05,42.24,1651650,1441639,14.56
4401,東隆興業,2010-08,tpex,紡織纖維,386326,348815,232545,10.75,66.12,2426816,1505615,61.18
4402,福大,2010-08,tpex,紡織纖維,32644,21570,29973,51.33,8.91,156570,341830,-54.19
4406,新昕纖維,2010-08,tpex,紡織纖維,102535,103325,91604,-0.76,11.93,714652,602290,18.65
4413,飛寶動能,2010-08,tpex,紡織纖維,3798,3753,3466,1.19,9.57,27313,33162,-17.63
4417,金洲海洋,2010-08,tpex,紡織纖維,150749,212485,113606,-29.05,32.69,1089548,894650,21.78
4419,松懋工業,2010-08,tpex,紡織纖維,41347,44379,20034,-6.83,106.38,283441,273542,3.61
4420,光明絲織,2010-08,tpex,紡織纖維,63827,67991,45690,-6.12,39.69,498584,374133,33.26
4429,聚紡,2010-08,tpex,紡織纖維,71366,57406,47073,24.31,51.60,644275,540385,19.22
1558,伸興,2010-08,tpex,電機機械,515668,476514,260399,8.21,98.02,2972947,1816041,63.70
1566,捷邦,2010-08,tpex,電機機械,118691,98559,117098,20.42,1.36,671506,658598,1.95
1570,力肯實業,2010-08,tpex,電機機械,29869,21967,25166,35.97,18.68,180949,211662,-14.51
1580,新麥企業,2010-08,tpex,電機機械,103446,111401,99655,-7.14,3.80,733512,587979,24.75
1586,和勤精機,2010-08,tpex,電機機械,102919,105324,93769,-2.28,9.75,909972,601484,51.28
