stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
4205,恆義公司,2006-06,tpex,食品工業,84075,80545,77917,4.38,7.90,459356,438807,4.68
4207,環泰企業,2006-06,tpex,食品工業,83711,75856,75508,10.35,10.86,392727,377457,4.04
4303,信立,2006-06,tpex,塑膠工業,99372,107340,107527,-7.42,-7.58,523080,644597,-18.85
4304,勝昱,2006-06,tpex,塑膠工業,46630,47184,81989,-1.17,-43.12,433590,351099,23.49
4305,世坤塑膠,2006-06,tpex,塑膠工業,123369,122750,98852,0.50,24.80,641702,552193,16.20
4306,炎洲,2006-06,tpex,塑膠工業,580033,217749,220537,166.37,163.00,1560550,1288136,21.14
6508,惠光化學,2006-06,tpex,塑膠工業,97643,118163,97321,-17.36,0.33,627123,615458,1.89
8354,冠郝企業,2006-06,tpex,塑膠工業,144663,131158,133442,10.29,8.40,772764,715085,8.06
9950,萬國通路,2006-06,tpex,塑膠工業,167206,160866,151615,3.94,10.28,941293,825490,14.02
4401,東隆興業,2006-06,tpex,紡織纖維,245213,210751,218170,16.35,12.39,1353394,1257666,7.61
4402,福大,2006-06,tpex,紡織纖維,82602,64087,89281,28.89,-7.48,462402,625307,-26.05
4406,新昕纖維,2006-06,tpex,紡織纖維,75020,84917,79880,-11.65,-6.08,465362,410118,13.47
4408,聯明紡織,2006-06,tpex,紡織纖維,17141,10314,17475,66.19,-1.91,51260,67077,-23.58
4413,赤崁,2006-06,tpex,紡織纖維,21495,20312,64172,5.82,-66.50,132865,426823,-68.87
4415,成豐生技,2006-06,tpex,紡織纖維,7590,20200,40333,-62.42,-81.18,101423,208709,-51.40
4417,金洲海洋,2006-06,tpex,紡織纖維,125706,158728,120783,-20.80,4.07,738082,610978,20.80
4419,松懋工業,2006-06,tpex,紡織纖維,45799,44840,42284,2.13,8.31,291014,312966,-7.01
4420,光明絲織,2006-06,tpex,紡織纖維,71086,72486,66324,-1.93,7.17,395092,399764,-1.16
4426,利勤實業,2006-06,tpex,紡織纖維,29017,26165,30890,10.90,-6.06,177232,182952,-3.12
1570,力肯實業,2006-06,tpex,電機機械,68458,48523,89769,41.08,-23.73,464144,527429,-11.99
3162,精確實業,2006-06,tpex,電機機械,71920,55046,38034,30.65,89.09,303337,256354,18.32
4502,源恆,2006-06,tpex,電機機械,295290,251711,261902,17.31,12.74,1561298,1615591,-3.36
4503,金雨,2006-06,tpex,電機機械,53397,30972,108435,72.40,-50.75,205934,520182,-60.41
4506,崇友,2006-06,tpex,電機機械,228932,197744,171975,15.77,33.11,999804,774693,29.05
4510,高鋒工業,2006-06,tpex,電機機械,75899,89797,95504,-15.47,-20.52,469696,350789,33.89
4513,福裕事業,2006-06,tpex,電機機械,150342,148676,148406,1.12,1.30,796885,721321,10.47
4523,永彰機電,2006-06,tpex,電機機械,130337,97203,167048,34.08,-21.97,755433,942661,-19.86
4527,方土霖,2006-06,tpex,電機機械,91103,86378,83305,5.47,9.36,450766,435466,3.51
4528,江興鍛壓,2006-06,tpex,電機機械,47755,41740,37729,14.41,26.57,246184,271335,-9.26
4529,力武電機,2006-06,tpex,電機機械,75069,71086,44563,5.60,68.45,394603,355956,10.85
4530,宏易精密,2006-06,tpex,電機機械,75430,36930,60948,104.25,23.76,315989,364265,-13.25
4533,協易機械,2006-06,tpex,電機機械,356213,344395,349944,3.43,1.79,1841444,1670965,10.20
4534,三林,2006-06,tpex,電機機械,41390,33037,27785,25.28,48.96,149615,154567,-3.20
4535,至興精機,2006-06,tpex,電機機械,133233,106210,110947,25.44,20.08,662784,664687,-0.28
6122,擎邦國際,2006-06,tpex,電機機械,156997,74890,100937,109.63,55.53,456391,476271,-4.17
6603,富強鑫,2006-06,tpex,電機機械,165984,121151,96762,37.00,71.53,714566,626147,14.12
6609,瀧澤科,2006-06,tpex,電機機械,198884,223963,214692,-11.19,-7.36,1210218,1242488,-2.59
8083,瑞穎,2006-06,tpex,電機機械,50090,38103,33307,31.45,50.38,268467,179931,49.20
8255,朋程科技,2006-06,tpex,電機機械,122868,118182,86252,3.96,42.45,673266,468781,43.62
8374,羅昇,2006-06,tpex,電機機械,78997,74910,62062,5.45,27.28,388423,343029,13.23
8996,高力,2006-06,tpex,電機機械,67914,63518,58021,6.92,17.05,374304,327319,14.35
9951,皇田工業,2006-06,tpex,電機機械,86916,81427,77335,6.74,12.38,595507,519216,14.69
4609,唐鋒實業,2006-06,tpex,電器電纜,70203,66123,69479,6.17,1.04,526945,564598,-6.66
1742,台蠟,2006-06,tpex,化學工業,129227,100736,62250,28.28,107.59,575597,405983,41.77
1787,福盈科,2006-06,tpex,化學工業,89196,76044,65852,17.29,35.44,459408,437406,5.03
3303,岱稜,2006-06,tpex,化學工業,69633,88834,90157,-21.61,-22.76,461288,451819,2.09
4702,中美實,2006-06,tpex,化學工業,50084,51669,44222,-3.06,13.25,257439,257147,0.11
4703,金美克能,2006-06,tpex,化學工業,35438,33648,29253,5.31,21.14,193290,204882,-5.65
4706,大恭化學,2006-06,tpex,化學工業,86792,95976,76626,-9.56,13.26,518483,526689,-1.55
4707,磐亞,2006-06,tpex,化學工業,131912,153737,159284,-14.19,-17.18,838163,803864,4.26
4711,永純化工,2006-06,tpex,化學工業,266042,300160,261551,-11.36,1.71,1526714,1515799,0.72
4712,南璋,2006-06,tpex,化學工業,26143,28554,27437,-8.44,-4.71,155861,213045,-26.84
4714,永捷,2006-06,tpex,化學工業,59988,68185,59176,-12.02,1.37,385935,375085,2.89
4716,大立高,2006-06,tpex,化學工業,125196,127665,105831,-1.93,18.29,625813,590476,5.98
4720,德淵企業,2006-06,tpex,化學工業,97720,93260,107010,4.78,-8.68,560656,650984,-13.87
4721,美琪瑪,2006-06,tpex,化學工業,73654,81224,58903,-9.31,25.04,438779,468591,-6.36
4722,國精化學,2006-06,tpex,化學工業,177956,193045,174983,-7.81,1.69,1052613,1137607,-7.47
6509,聚和,2006-06,tpex,化學工業,174396,208007,134380,-16.15,29.77,1075924,897368,19.89
1565,精華光學,2006-06,tpex,生技醫療業,135951,111795,72641,21.60,87.15,694982,404467,71.82
1777,生泰,2006-06,tpex,生技醫療業,22358,22328,24527,0.13,-8.84,135838,131467,3.32
1781,合世生醫,2006-06,tpex,生技醫療業,96383,100595,36884,-4.18,161.31,477062,447531,6.59
3205,天騵生化,2006-06,tpex,生技醫療業,1228,1733,6900,-29.14,-82.20,13817,46190,-70.08
3218,大學光,2006-06,tpex,生技醫療業,28797,26233,26724,9.77,7.75,169803,203912,-16.72
3266,弘如洋,2006-06,tpex,生技醫療業,35566,37051,38687,-4.00,-8.06,219309,252359,-13.09
4102,永日化工,2006-06,tpex,生技醫療業,26515,24713,24499,7.29,8.22,149753,133617,12.07
4103,百略醫學,2006-06,tpex,生技醫療業,379651,341519,202108,11.16,87.84,1829324,1185543,54.30
4104,東貿,2006-06,tpex,生技醫療業,196894,174610,197908,12.76,-0.51,1101548,1058154,4.10
4105,台灣東洋,2006-06,tpex,生技醫療業,147128,136977,139002,7.41,5.84,812668,823234,-1.28
4107,邦拓生技,2006-06,tpex,生技醫療業,44165,36588,31549,20.70,39.98,233631,192562,21.32
4108,懷特新藥,2006-06,tpex,生技醫療業,67781,2137,74,3071.78,91495.94,72854,62635,16.31
4109,加捷科技,2006-06,tpex,生技醫療業,55902,100189,83066,-44.20,-32.70,353571,382604,-7.58
4111,濟生藥廠,2006-06,tpex,生技醫療業,46273,43346,49751,6.75,-6.99,257715,293971,-12.33
4113,聯上生技,2006-06,tpex,生技醫療業,7317,53258,1310,-86.26,458.54,70984,8987,689.85
4114,健喬信元,2006-06,tpex,生技醫療業,48871,46423,40527,5.27,20.58,274854,240021,14.51
4120,友華,2006-06,tpex,生技醫療業,178317,198341,170460,-10.09,4.60,1105896,1002130,10.35
4121,優盛醫學,2006-06,tpex,生技醫療業,106161,99196,80441,7.02,31.97,484350,389494,24.35
4123,晟德,2006-06,tpex,生技醫療業,18575,19302,19368,-3.76,-4.09,116138,138763,-16.30
4126,太醫,2006-06,tpex,生技醫療業,67884,77019,45140,-11.86,50.38,335913,271229,23.84
4127,天良生技,2006-06,tpex,生技醫療業,43563,55099,84113,-20.93,-48.20,317155,365456,-13.21
4128,中天生技,2006-06,tpex,生技醫療業,26311,25521,16698,3.09,57.56,150265,80181,87.40
4129,聯合骨科,2006-06,tpex,生技醫療業,47036,38188,42440,23.16,10.82,242491,229873,5.48
4131,晶宇生技,2006-06,tpex,生技醫療業,828,1003,517,-17.44,60.15,4783,7213,-33.68
