stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1264,德麥,2014-03,tpex,食品工業,276774,191234,176830,44.73,56.51,799075,492200,62.34
1780,立弘,2014-03,tpex,食品工業,40873,49858,40438,-18.02,1.07,129002,107078,20.47
4205,中華食,2014-03,tpex,食品工業,98488,76007,94825,29.57,3.86,291275,291576,-0.10
4207,環泰,2014-03,tpex,食品工業,285781,243689,321235,17.27,-11.03,803161,950028,-15.45
4303,信立,2014-03,tpex,塑膠工業,76739,43171,62220,77.75,23.33,166585,138813,20.00
4304,勝昱,2014-03,tpex,塑膠工業,46725,40789,49441,14.55,-5.49,146306,142849,2.42
4305,世坤,2014-03,tpex,塑膠工業,136508,95717,121265,42.61,12.56,343045,296536,15.68
9950,萬國通,2014-03,tpex,塑膠工業,343115,212545,279015,61.43,22.97,816540,790479,3.29
4401,東隆興,2014-03,tpex,紡織纖維,361312,310613,455370,16.32,-20.65,968295,1082944,-10.58
4402,郡都開發,2014-03,tpex,紡織纖維,91006,169548,52700,-46.32,72.68,326132,169072,92.89
4406,新昕纖,2014-03,tpex,紡織纖維,80299,72548,69867,10.68,14.93,214060,195040,9.75
4413,飛寶企業,2014-03,tpex,紡織纖維,12603,15214,4675,-17.16,169.58,31801,12538,153.63
4417,金洲,2014-03,tpex,紡織纖維,229227,167042,272835,37.22,-15.98,601390,571988,5.14
4420,光明,2014-03,tpex,紡織纖維,39477,27045,44485,45.96,-11.25,97787,121919,-19.79
4432,銘旺實,2014-03,tpex,紡織纖維,278684,195290,175784,42.70,58.53,759245,638649,18.88
4433,興采,2014-03,tpex,紡織纖維,164390,101456,134425,62.03,22.29,346366,342273,1.19
6506,雙邦,2014-03,tpex,紡織纖維,215664,150693,207958,43.11,3.70,520769,434911,19.74
1570,力肯,2014-03,tpex,電機機械,38247,48008,46195,-20.33,-17.20,130061,131191,-0.86
1580,新麥,2014-03,tpex,電機機械,328658,176604,235689,86.09,39.44,755671,651834,15.92
1586,和勤,2014-03,tpex,電機機械,129501,107866,107427,20.05,20.54,374397,292463,28.01
1591,駿吉-KY,2014-03,tpex,電機機械,61771,60255,56000,2.51,10.30,161835,165414,-2.16
1599,宏佳騰,2014-03,tpex,電機機械,176162,118104,179976,49.15,-2.11,495865,304384,62.90
2066,世德,2014-03,tpex,電機機械,110180,85450,88013,28.94,25.18,294510,220737,33.42
2067,嘉鋼,2014-03,tpex,電機機械,105519,72590,77086,45.36,36.88,284784,236555,20.38
2235,謚源,2014-03,tpex,電機機械,90130,51288,59866,75.73,50.55,199053,143380,38.82
3162,精確,2014-03,tpex,電機機械,65325,56094,64838,16.45,0.75,179064,162786,9.99
3226,龍鋒,2014-03,tpex,電機機械,77540,57838,59904,34.06,29.44,183554,144068,27.40
