stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2007-02,twse,水泥工業,1866337,2302575,1797171,-18.94,3.84,4168912,4163834,0.12
1102,亞泥,2007-02,twse,水泥工業,732411,1097844,774708,-33.28,-5.45,1830256,1725235,6.08
1103,嘉泥,2007-02,twse,水泥工業,227144,322750,181348,-29.62,25.25,549894,447747,22.81
1104,環球水泥,2007-02,twse,水泥工業,198905,282611,233775,-29.61,-14.91,481516,532532,-9.57
1108,幸福水泥,2007-02,twse,水泥工業,221534,301013,264671,-26.40,-16.29,522547,630423,-17.11
1109,信大水泥,2007-02,twse,水泥工業,117888,182399,144277,-35.36,-18.29,300287,318979,-5.85
1110,東泥,2007-02,twse,水泥工業,143641,221178,134551,-35.05,6.75,364819,314242,16.09
1201,味全公司,2007-02,twse,食品工業,698144,738027,627678,-5.40,11.22,1436171,1375403,4.41
1203,味王公司,2007-02,twse,食品工業,127124,168563,111460,-24.58,14.05,295688,276549,6.92
1210,大成長城,2007-02,twse,食品工業,1106933,1350583,1066436,-18.04,3.79,2457516,2363740,3.96
1213,大飲,2007-02,twse,食品工業,55130,59366,50157,-7.13,9.91,114496,126769,-9.68
1215,卜蜂企業,2007-02,twse,食品工業,730620,841396,615134,-13.16,18.77,1572016,1437358,9.36
1216,統一,2007-02,twse,食品工業,3265046,3842899,2723322,-15.03,19.89,7107945,6234044,14.01
1217,愛之味,2007-02,twse,食品工業,286743,314802,218909,-8.91,30.98,601545,705291,-14.70
1218,泰山企業,2007-02,twse,食品工業,316958,425677,318459,-25.54,-0.47,742633,724423,2.51
1219,福壽實業,2007-02,twse,食品工業,447937,551502,387361,-18.77,15.63,999440,847286,17.95
1220,台榮,2007-02,twse,食品工業,165587,180092,145093,-8.05,14.12,345679,308671,11.98
1225,福懋油,2007-02,twse,食品工業,503001,583026,373336,-13.72,34.73,1086027,816146,33.06
1227,佳格,2007-02,twse,食品工業,547310,638336,463529,-14.25,18.07,1185646,1101942,7.59
1229,聯華實業,2007-02,twse,食品工業,238569,174900,107715,36.40,121.48,413469,347705,18.91
1231,聯華食品,2007-02,twse,食品工業,291334,474882,214424,-38.65,35.86,766216,643386,19.09
1232,大統益,2007-02,twse,食品工業,715047,957905,650792,-25.35,9.87,1672951,1345520,24.33
1233,天仁,2007-02,twse,食品工業,177077,169112,115199,4.70,53.71,346188,317465,9.04
1234,黑松,2007-02,twse,食品工業,245756,202298,200614,21.48,22.50,448054,475483,-5.76
1235,興泰,2007-02,twse,食品工業,50226,41272,77622,21.69,-35.29,91498,150086,-39.03
1236,宏亞食品,2007-02,twse,食品工業,180749,344823,65737,-47.58,174.95,525572,386955,35.82
1702,南僑化工,2007-02,twse,食品工業,94242,153163,100080,-38.46,-5.83,247405,233808,5.81
1301,台塑,2007-02,twse,塑膠工業,10156043,13067742,10680575,-22.28,-4.91,23223785,21424076,8.40
1303,南亞塑膠,2007-02,twse,塑膠工業,12878381,15644783,12978640,-17.68,-0.77,28523164,27184243,4.92
1304,台聚,2007-02,twse,塑膠工業,627942,785630,528917,-20.07,18.72,1413572,1144550,23.50
1305,華夏,2007-02,twse,塑膠工業,410587,650589,496629,-36.88,-17.32,1061176,1058787,0.22
1307,三芳化工,2007-02,twse,塑膠工業,203640,427993,291939,-52.41,-30.24,631633,609709,3.59
1308,亞聚,2007-02,twse,塑膠工業,372584,453955,325294,-17.92,14.53,826539,698544,18.32
1309,台達化工,2007-02,twse,塑膠工業,482273,908774,600267,-46.93,-19.65,1391047,1254829,10.85
1310,台苯,2007-02,twse,塑膠工業,1271336,1415133,849412,-10.16,49.67,2686469,1767665,51.97
1311,福聚,2007-02,twse,塑膠工業,1066861,1478471,1088625,-27.84,-1.99,2545332,2193192,16.05
1312,國喬石化,2007-02,twse,塑膠工業,1230268,1488838,904701,-17.36,35.98,2719106,2059459,32.03
1313,聯成,2007-02,twse,塑膠工業,458117,573409,432130,-20.10,6.01,1031526,913515,12.91
1314,中石化,2007-02,twse,塑膠工業,2648336,2511778,2306192,5.43,14.83,5160114,4533802,13.81
1315,達新工業,2007-02,twse,塑膠工業,234410,260941,194430,-10.16,20.56,495351,437241,13.29
1316,上曜,2007-02,twse,塑膠工業,10212,15697,22551,-34.94,-54.71,25909,34410,-24.70
1319,東陽,2007-02,twse,塑膠工業,566600,754610,590004,-24.91,-3.96,1321210,1194871,10.57
1321,大洋,2007-02,twse,塑膠工業,278566,450190,376824,-38.12,-26.07,728755,776275,-6.12
1323,永裕,2007-02,twse,塑膠工業,77981,107166,69471,-27.23,12.24,185147,160404,15.42
1324,地球工業,2007-02,twse,塑膠工業,60344,93872,76934,-35.71,-21.56,154216,151670,1.67
1325,恒大,2007-02,twse,塑膠工業,60244,94266,70267,-36.09,-14.26,154510,147921,4.45
1326,台化,2007-02,twse,塑膠工業,14366463,14409641,11735215,-0.29,22.42,28776104,25470212,12.97
1715,亞洲化學,2007-02,twse,塑膠工業,277449,317990,276841,-12.74,0.21,595439,580824,2.51
4306,炎洲,2007-02,twse,塑膠工業,153507,170736,160953,-10.09,-4.62,324243,370706,-12.53
1402,遠紡,2007-02,twse,紡織纖維,3093027,3587412,2884307,-13.78,7.23,6680439,5591162,19.48
1409,新纖,2007-02,twse,紡織纖維,1663997,1948524,1622613,-14.60,2.55,3612521,3558591,1.51
1410,南染,2007-02,twse,紡織纖維,16994,35415,18605,-52.01,-8.65,52409,42948,22.02
1413,宏洲化工,2007-02,twse,紡織纖維,287234,457878,294432,-37.26,-2.44,745112,614172,21.31
1414,東和,2007-02,twse,紡織纖維,282323,366205,311177,-22.90,-9.27,648528,578012,12.19
1416,廣豐,2007-02,twse,紡織纖維,30817,42586,70572,-27.63,-56.33,73403,160876,-54.37
1417,嘉裕,2007-02,twse,紡織纖維,99437,100664,99920,-1.21,-0.48,200101,234427,-14.64
1418,東華,2007-02,twse,紡織纖維,263921,326609,288726,-19.19,-8.59,590530,526395,12.18
1419,新紡,2007-02,twse,紡織纖維,46872,50519,39940,-7.21,17.35,97391,98971,-1.59
1423,利華羊毛,2007-02,twse,紡織纖維,108880,232570,144437,-53.18,-24.61,341450,282765,20.75
1432,大魯閣,2007-02,twse,紡織纖維,5952,6045,1689,-1.53,252.39,11997,7937,51.15
1434,福懋興業,2007-02,twse,紡織纖維,2048179,2426709,1985574,-15.59,3.15,4474888,4037316,10.83
1438,裕豐,2007-02,twse,紡織纖維,1662,1423,1809,16.79,-8.12,3085,3618,-14.73
1439,中和羊毛,2007-02,twse,紡織纖維,36907,32604,56134,13.19,-34.25,69511,110757,-37.24
1440,南紡,2007-02,twse,紡織纖維,605676,874109,1138042,-30.70,-46.77,1479785,2147152,-31.08
