stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2010-07,twse,水泥工業,1825812,1695373,1845345,7.69,-1.05,12667698,12224069,3.62
1102,亞泥,2010-07,twse,水泥工業,785932,654336,876384,20.11,-10.32,5359004,6113519,-12.34
1103,嘉泥,2010-07,twse,水泥工業,186045,153261,206840,21.39,-10.05,1131131,1383572,-18.24
1104,環球水泥,2010-07,twse,水泥工業,260629,248162,229278,5.02,13.67,1796014,1490342,20.51
1108,幸福水泥,2010-07,twse,水泥工業,222334,210761,277553,5.49,-19.89,1542420,1627456,-5.22
1109,信大水泥,2010-07,twse,水泥工業,99329,86162,128000,15.28,-22.39,691007,868934,-20.47
1110,東泥,2010-07,twse,水泥工業,124873,106742,145973,16.98,-14.45,819642,952629,-13.95
1201,味全公司,2010-07,twse,食品工業,1227124,1156319,1127609,6.12,8.82,7561203,6932133,9.07
1203,味王公司,2010-07,twse,食品工業,172572,167409,191565,3.08,-9.91,1108965,1837297,-39.64
1210,大成長城,2010-07,twse,食品工業,1674661,1728509,1712177,-3.11,-2.19,11955500,11732302,1.90
1213,大飲,2010-07,twse,食品工業,85344,46457,65385,83.70,30.52,388200,368104,5.45
1215,卜蜂企業,2010-07,twse,食品工業,1218078,1105200,1016654,10.21,19.81,7909157,7217800,9.57
1216,統一,2010-07,twse,食品工業,4832865,4127597,4215047,17.08,14.65,27722241,25714328,7.80
1217,愛之味,2010-07,twse,食品工業,405479,314686,326471,28.85,24.20,2127186,2179216,-2.38
1218,泰山企業,2010-07,twse,食品工業,657980,558028,602337,17.91,9.23,4026488,4114024,-2.12
1219,福壽實業,2010-07,twse,食品工業,794728,723683,718608,9.81,10.59,5003786,5280859,-5.24
1220,台榮,2010-07,twse,食品工業,279411,247637,210902,12.83,32.48,1502294,1242806,20.87
1225,福懋油,2010-07,twse,食品工業,658934,631144,634077,4.40,3.92,4580596,4463655,2.61
1227,佳格,2010-07,twse,食品工業,902803,846767,717932,6.61,25.75,6476483,5501880,17.71
1229,聯華實業,2010-07,twse,食品工業,247929,226550,247929,9.43,0.00,1720354,1758147,-2.14
1231,聯華食品,2010-07,twse,食品工業,452475,335611,333889,34.82,35.51,2500370,2172677,15.08
1232,大統益,2010-07,twse,食品工業,1282322,1173551,1334649,9.26,-3.92,8499349,8233766,3.22
1233,天仁,2010-07,twse,食品工業,157672,141949,144746,11.07,8.93,1081888,1008432,7.28
