stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
4205,恆義公司,2010-11,tpex,食品工業,104453,102746,92889,1.66,12.44,1078239,1034400,4.23
4207,環泰企業,2010-11,tpex,食品工業,108388,123641,112164,-12.33,-3.36,1243096,1050508,18.33
4712,南璋,2010-11,tpex,食品工業,24968,25577,18599,-2.38,34.24,214215,182901,17.12
4303,信立,2010-11,tpex,塑膠工業,47476,40903,49772,16.06,-4.61,475413,417301,13.92
4304,勝昱,2010-11,tpex,塑膠工業,43259,37599,31407,15.05,37.73,400293,339255,17.99
4305,世坤塑膠,2010-11,tpex,塑膠工業,131432,116985,107030,12.34,22.79,1194091,987067,20.97
6508,惠光,2010-11,tpex,塑膠工業,138058,132391,108764,4.28,26.93,1720229,1387625,23.96
8354,冠郝企業,2010-11,tpex,塑膠工業,95061,101868,88638,-6.68,7.24,1034856,905295,14.31
9950,萬國通路,2010-11,tpex,塑膠工業,260819,257841,165144,1.15,57.93,2443789,1940616,25.92
4401,東隆興業,2010-11,tpex,紡織纖維,351578,332628,259311,5.69,35.58,3479337,2300235,51.26
4402,福大,2010-11,tpex,紡織纖維,69906,61013,42578,14.57,64.18,325582,432849,-24.78
4406,新昕纖維,2010-11,tpex,紡織纖維,91692,99304,87839,-7.66,4.38,998260,892120,11.89
4413,飛寶動能,2010-11,tpex,紡織纖維,4135,3781,3883,9.36,6.48,38443,45610,-15.71
4417,金洲海洋,2010-11,tpex,紡織纖維,198516,120854,95993,64.26,106.80,1563791,1230006,27.13
4419,松懋工業,2010-11,tpex,紡織纖維,35680,37759,24672,-5.50,44.61,377471,343290,9.95
4420,光明絲織,2010-11,tpex,紡織纖維,66975,64234,57331,4.26,16.82,693929,533076,30.17
4429,聚紡,2010-11,tpex,紡織纖維,60861,66958,44718,-9.10,36.09,865376,688867,25.62
1558,伸興,2010-11,tpex,電機機械,324188,210518,317593,53.99,2.07,3932688,2788998,41.00
1566,捷邦,2010-11,tpex,電機機械,123524,84817,76963,45.63,60.49,1021278,905096,12.83
1570,力肯實業,2010-11,tpex,電機機械,30866,17749,25482,73.90,21.12,260981,317418,-17.78
1580,新麥企業,2010-11,tpex,電機機械,120568,94229,85915,27.95,40.33,1075234,835991,28.61
1586,和勤精機,2010-11,tpex,電機機械,107313,83089,118145,29.15,-9.16,1187386,927219,28.05
1599,宏佳騰,2010-11,tpex,電機機械,47313,107809,41552,-56.11,13.86,961909,866181,11.05
2230,泰茂,2010-11,tpex,電機機械,33213,31750,31062,4.60,6.92,305387,275837,10.71
2233,宇隆,2010-11,tpex,電機機械,38428,39170,12899,-1.89,197.91,568493,380606,49.36
3162,精確實業,2010-11,tpex,電機機械,39909,35998,61460,10.86,-35.06,463273,600513,-22.85
3379,彬台科技,2010-11,tpex,電機機械,75711,42139,105715,79.66,-28.38,588079,471272,24.78
4502,源恆,2010-11,tpex,電機機械,125200,116476,170163,7.48,-26.42,1499800,1290196,16.24
4503,金雨,2010-11,tpex,電機機械,19160,14528,24460,31.88,-21.66,206913,154289,34.10
4506,崇友,2010-11,tpex,電機機械,159903,231057,268772,-30.79,-40.50,2126769,2195471,-3.12
4510,高鋒工業,2010-11,tpex,電機機械,119890,111315,46471,7.70,157.98,1171128,410849,185.05
4513,福裕事業,2010-11,tpex,電機機械,107146,82375,56345,30.07,90.16,940157,528762,77.80
4523,永彰機電,2010-11,tpex,電機機械,133327,134944,77545,-1.19,71.93,1041408,704206,47.88
4527,�A霖,2010-11,tpex,電機機械,88279,76756,80812,15.01,9.23,923571,744561,24.04
4528,江興鍛壓,2010-11,tpex,電機機械,67286,63157,56115,6.53,19.90,671765,438942,53.04
4529,雷風,2010-11,tpex,電機機械,27517,30643,30034,-10.20,-8.38,315177,301135,4.66
4530,宏易精密,2010-11,tpex,電機機械,12511,12619,16612,-0.85,-24.68,188602,171372,10.05
4533,協易機械,2010-11,tpex,電機機械,190668,107204,71260,77.85,167.56,1632485,870358,87.56
4534,慶騰精密,2010-11,tpex,電機機械,24928,25597,20426,-2.61,22.04,314589,237158,32.64
4535,至興精機,2010-11,tpex,電機機械,158275,166569,140733,-4.97,12.46,1997673,1569934,27.24
6122,擎邦國際,2010-11,tpex,電機機械,226511,82269,104063,175.32,117.66,2165505,2810496,-22.94
6603,富強鑫,2010-11,tpex,電機機械,132933,153826,126829,-13.58,4.81,1633210,962763,69.63
6609,瀧澤科,2010-11,tpex,電機機械,268852,275565,92034,-2.43,192.12,2759882,773087,256.99
8083,瑞穎,2010-11,tpex,電機機械,57189,51843,48962,10.31,16.80,547030,365290,49.75
8255,朋程科技,2010-11,tpex,電機機械,225717,213764,154350,5.59,46.23,2110255,1421932,48.40
8996,高力,2010-11,tpex,電機機械,110115,109390,81646,0.66,34.86,1045751,735021,42.27
9951,皇田工業,2010-11,tpex,電機機械,129711,125358,94650,3.47,37.04,1499279,1129810,32.70
2061,風青,2010-11,tpex,電器電纜,219236,250349,223762,-12.42,-2.02,2395362,1565881,52.97
4609,唐鋒實業,2010-11,tpex,電器電纜,80024,99333,96660,-19.43,-17.21,1032865,986882,4.65
1742,台蠟,2010-11,tpex,化學工業,163685,164281,113647,-0.36,44.02,1792322,933034,92.09
1787,福盈科,2010-11,tpex,化學工業,65504,72141,59917,-9.20,9.32,832740,707088,17.77
4702,中美實,2010-11,tpex,化學工業,58353,46334,37151,25.93,57.06,531294,381379,39.30
4703,揚華,2010-11,tpex,化學工業,24354,24822,35532,-1.88,-31.45,289490,365001,-20.68
4706,大恭化學,2010-11,tpex,化學工業,126479,120841,106436,4.66,18.83,1258481,995548,26.41
4707,磐亞,2010-11,tpex,化學工業,316497,312925,180826,1.14,75.02,2549917,1546720,64.85
4711,永純化工,2010-11,tpex,化學工業,276116,321382,199106,-14.08,38.67,3041943,2050772,48.33
4714,永捷,2010-11,tpex,化學工業,77240,81274,60764,-4.96,27.11,788794,585181,34.79
4716,大立高,2010-11,tpex,化學工業,115554,128463,109916,-10.04,5.12,1209742,1000648,20.89
4720,德淵企業,2010-11,tpex,化學工業,153855,134752,111419,14.17,38.08,1535942,1181110,30.04
4721,美琪瑪,2010-11,tpex,化學工業,103386,116127,134187,-10.97,-22.95,1627118,1131467,43.80
4739,康普材料,2010-11,tpex,化學工業,147926,155850,131196,-5.08,12.75,1657508,1182520,40.16
6506,(又又)邦,2010-11,tpex,化學工業,97152,112569,64836,-13.69,49.84,1357766,867618,56.49
6509,聚和,2010-11,tpex,化學工業,200484,211845,260346,-5.36,-22.99,2512788,2216621,13.36
1565,精華光學,2010-11,tpex,生技醫療業,276073,273946,218887,0.77,26.12,2753397,2097182,31.29
1593,祺驊,2010-11,tpex,生技醫療業,54025,60242,68284,-10.32,-20.88,505477,418546,20.76
1752,南光,2010-11,tpex,生技醫療業,51813,55890,55297,-7.29,-6.30,597234,612255,-2.45
1777,生泰,2010-11,tpex,生技醫療業,34077,27915,22633,22.07,50.56,396074,288321,37.37
1781,合世生醫,2010-11,tpex,生技醫療業,54120,72922,78200,-25.78,-30.79,1163670,865309,34.48
1784,訊聯生物,2010-11,tpex,生技醫療業,44452,42034,44625,5.75,-0.38,424819,535299,-20.63
1788,杏昌生技,2010-11,tpex,生技醫療業,173627,169206,145837,2.61,19.05,1760742,1602850,9.85
1795,美時製藥,2010-11,tpex,生技醫療業,23902,65711,54834,-63.62,-56.41,514664,546542,-5.83
1799,紅電醫,2010-11,tpex,生技醫療業,7610,6033,30637,26.13,-75.16,184701,187710,-1.60
1813,寶利徠,2010-11,tpex,生技醫療業,34501,34570,26868,-0.19,28.40,393633,289170,36.12
3118,進階生物,2010-11,tpex,生技醫療業,41155,27528,36201,49.50,13.68,466858,408414,14.30
3176,基亞,2010-11,tpex,生技醫療業,2004,2136,54613,-6.17,-96.33,26589,80153,-66.82
3205,佰研,2010-11,tpex,生技醫療業,16715,20027,14279,-16.53,17.06,215299,130133,65.44
3218,大學光,2010-11,tpex,生技醫療業,59856,65423,43391,-8.50,37.94,619446,476526,29.99
4102,永日化工,2010-11,tpex,生技醫療業,43052,43853,48547,-1.82,-11.31,476121,391964,21.47
4103,百略醫學,2010-11,tpex,生技醫療業,299258,513661,382225,-41.74,-21.70,4429269,3848386,15.09
4105,台灣東洋,2010-11,tpex,生技醫療業,163263,147686,179838,10.54,-9.21,1996043,2009688,-0.67
4107,邦特生技,2010-11,tpex,生技醫療業,61424,67496,74071,-8.99,-17.07,757450,706162,7.26
4109,加捷科技,2010-11,tpex,生技醫療業,42621,41964,38297,1.56,11.29,460483,492114,-6.42
4111,濟生藥廠,2010-11,tpex,生技醫療業,52384,56439,53306,-7.18,-1.72,606233,551811,9.86
4114,健喬信元,2010-11,tpex,生技醫療業,69020,60798,71774,13.52,-3.83,716179,747928,-4.24
