stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1264,德麥,2014-08,tpex,食品工業,296214,285314,181370,3.82,63.32,2213235,1328733,66.56
1780,立弘,2014-08,tpex,食品工業,40448,27604,31269,46.52,29.35,320168,315970,1.32
4205,中華食,2014-08,tpex,食品工業,115053,115024,106475,0.02,8.05,818450,801546,2.10
4207,環泰,2014-08,tpex,食品工業,273259,287984,316376,-5.11,-13.62,2295919,2595826,-11.55
4303,信立,2014-08,tpex,塑膠工業,51546,53235,49476,-3.17,4.18,462572,402380,14.95
4304,勝昱,2014-08,tpex,塑膠工業,44627,50753,59176,-12.07,-24.58,388619,407421,-4.61
4305,世坤,2014-08,tpex,塑膠工業,120612,128302,108037,-5.99,11.63,961390,875202,9.84
9950,萬國通,2014-08,tpex,塑膠工業,323418,318713,304291,1.47,6.28,2378524,2261945,5.15
4401,東隆興,2014-08,tpex,紡織纖維,403898,403101,431094,0.19,-6.30,2927464,3208665,-8.76
4402,郡都開發,2014-08,tpex,紡織纖維,36498,164311,144990,-77.78,-74.82,942094,653181,44.23
4406,新昕纖,2014-08,tpex,紡織纖維,52429,78232,83390,-32.98,-37.12,546878,569699,-4.00
4413,飛寶企業,2014-08,tpex,紡織纖維,3488,3636,4174,-4.07,-16.43,50047,31988,56.45
4417,金洲,2014-08,tpex,紡織纖維,216788,244163,215308,-11.21,0.68,1767063,1563368,13.02
4420,光明,2014-08,tpex,紡織纖維,36605,41634,30895,-12.07,18.48,290237,322405,-9.97
4432,銘旺實,2014-08,tpex,紡織纖維,225679,256200,171322,-11.91,31.72,1886804,1412513,33.57
4433,興采,2014-08,tpex,紡織纖維,105184,97871,97052,7.47,8.37,928289,997724,-6.95
6506,雙邦,2014-08,tpex,紡織纖維,141174,166284,130332,-15.10,8.31,1413500,1245944,13.44
1570,力肯,2014-08,tpex,電機機械,54361,43379,41889,25.31,29.77,376238,395923,-4.97
1580,新麥,2014-08,tpex,電機機械,424996,387935,408489,9.55,4.04,2614216,2372074,10.20
1586,和勤,2014-08,tpex,電機機械,140709,147754,99649,-4.76,41.20,1063159,819950,29.66
1591,駿吉-KY,2014-08,tpex,電機機械,62436,62577,41150,-0.22,51.72,473510,424399,11.57
1599,宏佳騰,2014-08,tpex,電機機械,232748,207773,239443,12.02,-2.79,1367160,1265771,8.01
2066,世德,2014-08,tpex,電機機械,111094,104295,92153,6.51,20.55,841138,686823,22.46
2067,嘉鋼,2014-08,tpex,電機機械,87259,113001,84838,-22.78,2.85,805252,640497,25.72
2235,謚源,2014-08,tpex,電機機械,55013,76730,69747,-28.30,-21.12,561383,437318,28.36
3162,精確,2014-08,tpex,電機機械,64913,70383,67949,-7.77,-4.46,519261,517651,0.31
3226,龍鋒,2014-08,tpex,電機機械,65291,78233,49690,-16.54,31.39,586903,405520,44.72
3379,彬台,2014-08,tpex,電機機械,53334,48403,38721,10.18,37.73,607801,684568,-11.21
3685,元創精密,2014-08,tpex,電機機械,48701,44599,74972,9.19,-35.04,375271,455871,-17.68
