stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2013-03,twse,水泥工業,9457971,5540346,10183718,70.71,-7.12,24132782,25291777,-4.58
1102,亞泥,2013-03,twse,水泥工業,5428755,2552357,5711687,112.69,-4.95,13999325,13204563,6.01
1103,嘉泥,2013-03,twse,水泥工業,286007,166638,320899,71.63,-10.87,741100,1001970,-26.03
1104,環泥,2013-03,twse,水泥工業,461732,299860,459409,53.98,0.50,1248073,1152461,8.29
1108,幸福,2013-03,twse,水泥工業,444917,276936,378268,60.65,17.61,1203655,948413,26.91
1109,信大,2013-03,twse,水泥工業,382253,149301,305214,156.02,25.24,915334,794753,15.17
1110,東泥,2013-03,twse,水泥工業,166981,113585,137084,47.00,21.80,460227,382275,20.39
1201,味全,2013-03,twse,食品工業,2477894,2065554,2183810,19.96,13.46,6836644,6063169,12.75
1203,味王,2013-03,twse,食品工業,539328,505506,579188,6.69,-6.88,1585617,1521720,4.19
1210,大成,2013-03,twse,食品工業,7306534,5933139,7602124,23.14,-3.88,21022380,21089000,-0.31
1213,大飲,2013-03,twse,食品工業,40517,61451,41096,-34.06,-1.40,174693,171060,2.12
1215,卜蜂,2013-03,twse,食品工業,1501808,1308013,1448041,14.81,3.71,4380233,4206914,4.11
1216,統一,2013-03,twse,食品工業,35244530,29510151,34131178,19.43,3.26,104660644,97853540,6.95
1217,愛之味,2013-03,twse,食品工業,329496,260450,413675,26.51,-20.34,874524,895327,-2.32
1218,泰山,2013-03,twse,食品工業,732191,685922,788462,6.74,-7.13,2388662,2259457,5.71
1219,福壽,2013-03,twse,食品工業,713899,667854,885879,6.89,-19.41,2346263,2378123,-1.33
1220,台榮,2013-03,twse,食品工業,295443,222809,309434,32.59,-4.52,785000,828904,-5.29
1225,福懋油,2013-03,twse,食品工業,1179326,910219,1259749,29.56,-6.38,3388530,3293120,2.89
1227,佳格,2013-03,twse,食品工業,1155495,1146421,1188909,0.79,-2.81,5076329,4288193,18.37
1229,聯華,2013-03,twse,食品工業,431246,317176,448948,35.96,-3.94,1256997,1262986,-0.47
1231,聯華食,2013-03,twse,食品工業,383598,351653,365022,9.08,5.08,1482501,1285163,15.35
1232,大統益,2013-03,twse,食品工業,1611300,1389500,1520745,15.96,5.95,4882484,4290989,13.78
1233,天仁,2013-03,twse,食品工業,155401,179468,146807,-13.41,5.85,533390,519899,2.59
1234,黑松,2013-03,twse,食品工業,495185,479548,568685,3.26,-12.92,1574855,1678345,-6.16
1235,興泰,2013-03,twse,食品工業,25316,13444,29998,88.30,-15.60,58082,79768,-27.18
1236,宏亞,2013-03,twse,食品工業,182954,145587,150016,25.66,21.95,726304,539069,34.73
1256,鮮活果汁-KY,2013-03,twse,食品工業,126997,63660,98857,99.49,28.46,341352,248034,37.62
1702,南僑,2013-03,twse,食品工業,1055229,735402,979301,43.49,7.75,2918002,2644819,10.32
1737,臺鹽,2013-03,twse,食品工業,185832,162502,176497,14.35,5.28,562550,535763,4.99
1301,台塑,2013-03,twse,塑膠工業,17351137,14810319,20374505,17.15,-14.83,50044541,53221023,-5.96
1303,南亞,2013-03,twse,塑膠工業,23978905,22403745,28703599,7.03,-16.46,74265110,79255733,-6.29
1304,台聚,2013-03,twse,塑膠工業,4414638,3627236,4850028,21.70,-8.97,12693528,13523878,-6.13
1305,華夏,2013-03,twse,塑膠工業,1073372,931275,1277962,15.25,-16.00,3201868,3603619,-11.14
1307,三芳,2013-03,twse,塑膠工業,1025309,720604,1008809,42.28,1.63,2611989,2613465,-0.05
1308,亞聚,2013-03,twse,塑膠工業,375129,400351,485097,-6.29,-22.66,1227231,1338467,-8.31
1309,台達化,2013-03,twse,塑膠工業,1776486,1106901,1361330,60.49,30.49,4389018,3884868,12.97
1310,台苯,2013-03,twse,塑膠工業,2086425,1760021,1634092,18.54,27.68,5058743,4879538,3.67
1312,國喬,2013-03,twse,塑膠工業,2380191,1862987,1727765,27.76,37.76,5980393,5542042,7.90
1313,聯成,2013-03,twse,塑膠工業,4081356,2658513,4996200,53.52,-18.31,11367679,11865635,-4.19
1314,中石化,2013-03,twse,塑膠工業,3448573,3047369,3917655,13.16,-11.97,9074551,10150623,-10.60
1315,達新,2013-03,twse,塑膠工業,299352,166974,303262,79.28,-1.28,711740,790258,-9.93
1321,大洋,2013-03,twse,塑膠工業,412165,323661,545833,27.34,-24.48,1228602,1319708,-6.90
1323,永裕,2013-03,twse,塑膠工業,276768,222745,305272,24.25,-9.33,781143,749261,4.25
1324,地球,2013-03,twse,塑膠工業,151149,111881,106197,35.09,42.32,386505,310287,24.56
1325,恆大,2013-03,twse,塑膠工業,91944,70720,63690,30.01,44.36,268167,244289,9.77
1326,台化,2013-03,twse,塑膠工業,34088366,31790570,36653888,7.22,-6.99,101748778,104913388,-3.01
1337,再生-KY,2013-03,twse,塑膠工業,522230,130012,493664,301.67,5.78,961127,1188317,-19.11
4306,炎洲,2013-03,twse,塑膠工業,1858665,1160684,1931008,60.13,-3.74,4586135,4666753,-1.72
1402,遠東新,2013-03,twse,紡織纖維,20295002,17252878,21777655,17.63,-6.80,57793343,60607486,-4.64
1409,新纖,2013-03,twse,紡織纖維,3286527,2790883,3789962,17.75,-13.28,9639548,10804180,-10.77
1410,南染,2013-03,twse,紡織纖維,55259,34632,52539,59.56,5.17,138785,141502,-1.92
1413,宏洲,2013-03,twse,紡織纖維,471590,280850,461340,67.91,2.22,1128664,1081818,4.33
1414,東和,2013-03,twse,紡織纖維,143152,74970,140529,90.94,1.86,308192,367909,-16.23
1417,嘉裕,2013-03,twse,紡織纖維,261900,270449,232596,-3.16,12.59,830911,836323,-0.64
1418,東華,2013-03,twse,紡織纖維,164441,144900,284559,13.48,-42.21,473883,929791,-49.03
1419,新紡,2013-03,twse,紡織纖維,93311,72082,104736,29.45,-10.90,223531,254323,-12.10
