r,rep,eq_sha,n_trades,hold_mean,hold_med,hold_p10,hold_p90,hold_max,first_exit,own_n,own_sha,pref,tr,tr_prev,cagr,mdd,expo,slot,trades
29,26,4821f6e4cd6956fb1173ebb4d2dc149e7088d4f181eba40cbaebb7bb8ec0ff95,759,8.409749670619236,7.0,2.0,17.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.99288932],-0.28961836481494907,-0.29722011854036756,-0.0355725753679873,-0.4973803107339407,0.3045568357406123,0.3165240882485367,759
29,27,ab7497bddd80b782cec5aadd3982bd89d797fefb22ef42da6a4da8fdb11ad907,761,8.674113009198424,7.0,3.0,18.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.9989593 ],-0.5212702874608361,-0.526393147055616,-0.0750586405916106,-0.6362706003125572,0.31566557766507175,0.32808988764044944,761
29,28,510ba09275d2b7ae485d9405e22fac06f90beba8986eeafc6d8c254ff360946b,767,8.428943937418513,7.0,2.0,17.399999999999977,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99725697],-0.6442940960498724,-0.6481004848225803,-0.10370659639133095,-0.6976702146431929,0.30857144662160557,0.31896551724137934,767
29,29,52cda6b5f422bd65161d7f39318329700bedf7cc69794ab4591c1889b62afaae,763,8.564875491480995,7.0,2.0,17.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99844063],-0.47390623228214257,-0.4795359319542447,-0.06576924417581664,-0.6179922630534426,0.31155652070433715,0.32166740971912616,763
30,0,0431ff2c5a5c89c4dcb36b2fb3e0aae2fa99a53c22a35e0752757d32a83034de,761,8.304862023653088,7.0,2.0,18.0,44.0,525,2,e58bbefda8cde0ae4614f1bc4c55b635493b372f3703c19c29af26bca9ec8048,[0.98929906 0.99123835 0.9989593 ],-0.5726210308149992,-0.5771943890076294,-0.0861085697553553,-0.6788225294109597,0.3013859607160901,0.3144230769230769,761
30,1,e62296184d46c7ffd280e4428c5037c39fcf8887c9402b07a387d9502bafc6ad,770,8.444155844155844,7.0,3.0,18.0,44.0,525,2,e58bbefda8cde0ae4614f1bc4c55b635493b372f3703c19c29af26bca9ec8048,[0.98929906 0.99123835 0.99822805],-0.6701530891503946,-0.6736827622995543,-0.1108435452698413,-0.7609308168106947,0.3099056973375292,0.3233303249097473,770
30,2,497b5a61498f13a4a226968c3572a5db5777acad6f33468acee0fc28512f7b96,776,7.798969072164948,7.0,2.0,15.0,51.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 1.00077871],-0.5395868105133748,-0.5445136660302689,-0.0788728460242728,-0.7133421215956903,0.28510533713552966,0.29667116509221775,776
30,3,97fd212f27a205b17ddacec970602753d0c81c8afa38472cca457ddbaee6b5e7,770,8.054545454545455,7.0,2.0,16.0,51.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99793428],-0.7094453942358301,-0.712554602649178,-0.12270945046699167,-0.7402864397575815,0.2940793926370615,0.30571814497973887,770
30,4,08dd4b118b26588bbd43b55b6a9be6a056b5f4b0af45ed0052dc364f11487878,760,8.451315789473684,7.0,3.0,17.0,51.0,525,2,e58bbefda8cde0ae4614f1bc4c55b635493b372f3703c19c29af26bca9ec8048,[0.98929906 0.99123835 0.9989593 ],-0.6368538796748721,-0.6407398857824675,-0.10173912488827641,-0.7410369769972514,0.3062692326076728,0.31729045271178846,760
30,5,547882e82d8ae34c4144d3f03005dcd866ab2ab4a4f50c34ebcdf791bdeaf81e,765,8.163398692810457,7.0,2.0,18.0,51.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.99595311],-0.5342100765022254,-0.5391944681458654,-0.07773933876996564,-0.6856849569434474,0.29762164023895926,0.30897609382047814,765
30,6,3e893e6066549ff1779b7ec1d6a1e25890d6a4e4f3697f0a343c827cbbac6e2b,769,8.179453836150845,7.0,2.0,16.200000000000045,51.0,527,4,62b94b05eaf879027ce99da7d54c82cfc754c1bb596f06c211e89a7d1353db7c,[0.98929906 0.99123835 0.99969055],-0.562206441264191,-0.5668912453909436,-0.08377495391888035,-0.6270903382431839,0.2984125473461168,0.3097508976660682,769
30,7,dee1d8e34203e8eb37c4ad650cd4dd162cf9d36cc0ba5182d52d68fde1f56e3b,770,8.24935064935065,7.0,2.0,17.0,51.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.993408  ],-0.46478232071809755,-0.47050965485213836,-0.06406622685501717,-0.5788906594745926,0.3007794000047273,0.3137365107913669,770
30,8,f9dc9dd904d00bc6004d6c837f2871713f1b6f09b3219910724f911ac05b8f37,768,8.07421875,7.0,2.0,16.0,41.0,526,3,2f467a575f7e994818ab46971d181f308c3f51bf14e967bf1f15fbefe856692e,[0.98929906 0.99123835 0.99969055],-0.6135488073185112,-0.6176841996881264,-0.09580144471210728,-0.7037488462249251,0.2933351726540386,0.30591216216216216,768
30,9,5bc270fdf1d3cdc18a71f4f59b5eba9a8905b18fcd95c9f152decc57075ee621,766,8.287206266318538,7.0,3.0,16.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.99353501],-0.7083817796331333,-0.7115023697262264,-0.12236984021702357,-0.7460534293949179,0.3004233385411108,0.3150112866817156,766
30,10,469abc35fdc6405b5c9cfb382857e7ebeff863e385cc5c826e5f4cd7173de3ef,770,8.132467532467533,7.0,2.0,17.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99887954],-0.6350767811349893,-0.6389818038736138,-0.10127452954835414,-0.7211286699184303,0.2969375211643975,0.30606330806954973,770
30,11,1c230b50725366c56f86c057923de3b5126eff2e0bfc7cfd1c7d1176b5460b79,761,8.203679369250986,7.0,3.0,16.0,51.0,525,2,e58bbefda8cde0ae4614f1bc4c55b635493b372f3703c19c29af26bca9ec8048,[0.98929906 0.99123835 0.9989593 ],-0.6436309650172929,-0.6474444499176985,-0.10352975363945705,-0.7255276978041628,0.2952636219220523,0.3081160071942446,761
30,12,ad1f1c9c7ab7fdca10b8bc40a9e858d8a19de26467f5f02ab02952212618dfe9,770,8.114285714285714,7.0,3.0,16.100000000000023,51.0,526,3,2f467a575f7e994818ab46971d181f308c3f51bf14e967bf1f15fbefe856692e,[0.98929906 0.99123835 0.99969055],-0.6706520476987508,-0.6741763815206869,-0.11098611080530418,-0.7116987325381664,0.29408730852883047,0.30900270758122744,770
30,13,c54ec0f21bd0ca5e263aa6e1056b6470401c03694244bf4b5eec7934888e38a1,761,7.996057818659659,7.0,2.0,16.0,51.0,525,2,e58bbefda8cde0ae4614f1bc4c55b635493b372f3703c19c29af26bca9ec8048,[0.98929906 0.99123835 0.9989593 ],-0.6762549355084055,-0.6797193131445811,-0.11260040221260448,-0.7389388113881319,0.28718224556186966,0.2967008470798038,761
30,14,5faa7a0954d1df1328e270da0c8b4b3f247bf21ed3c89c0ddc99d616d270939f,762,8.097112860892388,7.0,2.0,17.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  1.00034204],-0.6315032051590834,-0.6354464685322379,-0.10034636417761966,-0.6724007699153713,0.2924036168960382,0.3045045045045045,762
30,15,883220ce9fa176250675b9bc01da5cfd8e17bd2e38a64cbff82c099eed161e3e,762,8.396325459317586,7.0,2.0,17.899999999999977,51.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99652572],-0.6391820155653504,-0.6430431084223744,-0.10235086617883005,-0.6824062241276607,0.30440443226288194,0.3164869721473495,762
30,16,24a5aced3f4cd1e4ee40fe3a284ca5414ee2d8aa3ddecda3b510a1bab3f4cced,759,8.293807641633729,7.0,2.0,18.0,51.0,526,3,2f467a575f7e994818ab46971d181f308c3f51bf14e967bf1f15fbefe856692e,[0.98929906 0.99123835 0.99969055],-0.6869456551573967,-0.6902956320068767,-0.11575114273533471,-0.7440598115052081,0.29875382362234654,0.309896999552172,759
30,17,9799e35d7046f71592b7469c704f3603ccc1a09ce62e5d46470879dc3b104e27,753,8.682602921646746,7.0,3.0,19.0,51.0,525,2,e58bbefda8cde0ae4614f1bc4c55b635493b372f3703c19c29af26bca9ec8048,[0.98929906 0.99123835 0.9989593 ],-0.5865901561201321,-0.5910140314924449,-0.08931981276122447,-0.7177529673843215,0.31215245063609187,0.3252923976608187,753
30,18,e44499b63eb067dfafcea7a44e819558589cb9d722e5ccd915752fab60907ecd,758,8.593667546174142,7.0,2.700000000000003,19.0,49.0,525,2,e58bbefda8cde0ae4614f1bc4c55b635493b372f3703c19c29af26bca9ec8048,[0.98929906 0.99123835 0.9989593 ],-0.6932052275527398,-0.6964882210718253,-0.11764089082028684,-0.7379108067086754,0.3114681117303028,0.3235161870503597,758
30,19,97c626a2a714ce5c8bcd9fc00ca64555a173fab26473bfffdefe3ededf0e0cc3,765,8.219607843137254,7.0,2.0,17.0,51.0,527,4,62b94b05eaf879027ce99da7d54c82cfc754c1bb596f06c211e89a7d1353db7c,[0.98929906 0.99123835 0.99969055],-0.6033382187613898,-0.6075828740620245,-0.09330032090499074,-0.6900300004788885,0.29814564011947936,0.3109797297297297,765
30,20,cd76b5f6dd524ed0a90640b0b2f22f3bbfd535b42992f82e02da0e096fbc2ad5,753,8.572377158034529,7.0,2.0,17.0,51.0,525,2,e58bbefda8cde0ae4614f1bc4c55b635493b372f3703c19c29af26bca9ec8048,[0.98929906 0.99123835 0.9989593 ],-0.6337337043323248,-0.6376530992599002,-0.10092474277789354,-0.6773125078964004,0.30869825748286545,0.31933243727598565,753
30,21,c8e1ebaf84561bcf459a13c4e5d943cce0a663fca25bd2488548f0d699bd3706,767,8.016949152542374,7.0,2.0,16.0,51.0,525,2,e58bbefda8cde0ae4614f1bc4c55b635493b372f3703c19c29af26bca9ec8048,[0.98929906 0.99123835 0.9989593 ],-0.6305831080677669,-0.634536217347889,-0.10010869029309033,-0.695521994418095,0.2912286250648524,0.301006711409396,767
30,22,3a07f85e3daf579a273b99f3e39dce82ba8692787ddf54ae17bb1408a13c1900,771,7.8378728923476,7.0,2.0,16.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99822805],-0.5666519607131006,-0.5712891935875033,-0.08476493160678189,-0.6420326955906871,0.28514747104721866,0.29564827276805744,771
30,23,9b5902d82f8121fa685a492dda9bd8696dd2dcd34ae1f468cc597da1758b66a2,772,8.158031088082902,7.0,2.0,17.0,51.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99822805],-0.6346952422919184,-0.638604347856137,-0.10117504586341153,-0.7029378479172221,0.29863313267407576,0.3107287449392713,772
30,24,022275caa1910f263cb9bbda5ac44031d0b0f2083cfe6fb6019eee1589ab0240,757,8.339498018494055,7.0,2.0,18.399999999999977,51.0,525,2,e58bbefda8cde0ae4614f1bc4c55b635493b372f3703c19c29af26bca9ec8048,[0.98929906 0.99123835 0.99822805],-0.6142576966894568,-0.6183855032739818,-0.09597727531831324,-0.7107181363655067,0.2991625959543054,0.31101656963725927,757
30,25,15c01ae36bd4adb1e2a10253269e261abbfc8bf0e84cbf0ac5bfe378a1227821,767,7.942633637548892,7.0,2.0,16.0,51.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  1.00085847],-0.5869242486403501,-0.5913445489074878,-0.0893977956336015,-0.7243916850424577,0.2877647891898696,0.2986204576043069,767
30,26,918f232802bd6db97a6f6445ce8346098ed7fffa84d499a14208e31e535b12bc,773,8.016817593790426,7.0,2.0,16.0,51.0,525,2,e58bbefda8cde0ae4614f1bc4c55b635493b372f3703c19c29af26bca9ec8048,[0.98929906 0.99123835 0.9989593 ],-0.745409876644965,-0.748134231164863,-0.13490275548879993,-0.7586241019942143,0.2917668933557428,0.30227374052608114,773
30,27,53b2a7f7f5cedeb9592633637afe41b5c083f86a09d8957cf329da603a6ab573,766,8.026109660574413,7.0,2.0,16.0,51.0,526,3,2f467a575f7e994818ab46971d181f308c3f51bf14e967bf1f15fbefe856692e,[0.98929906 0.99123835 0.99969055],-0.7194743831609334,-0.7224762719306594,-0.12596752407425638,-0.7750226848005246,0.29088233703714195,0.3035875451263538,766
30,28,05d939b0caf20861a0796fa95cea2c6442e84d264f1002bd4ae8dcedf6bfb0ba,760,8.039473684210526,7.0,2.0,16.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99647178],-0.7030235669486555,-0.7062014949728246,-0.12067563322039221,-0.7706505638737527,0.28934984346626275,0.30042677448337823,760
30,29,f69453577912da3536ea3586afa83a0f7c37b130ff6d04daae5a49f904cb908d,774,7.8824289405684755,7.0,2.0,15.0,49.0,526,3,2f467a575f7e994818ab46971d181f308c3f51bf14e967bf1f15fbefe856692e,[0.98929906 0.99123835 0.99969055],-0.5279431003439643,-0.5329945545452472,-0.07643282447594901,-0.6269486890577031,0.2881130738318,0.2992696629213483,774
31,0,b0bb0d27d40ff1b8586568af88d83e586432135232abf301ea82b90de7cabe62,768,8.442708333333334,7.0,2.0,16.300000000000068,49.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.9989593 ],-0.5784188417553997,-0.5829301579008647,-0.08742981802789818,-0.6445887567192591,0.3086600680880863,0.31911567664135776,768
31,1,e23c1cd422010151611bfbd6f15bbc044f6945ba33f059b74b6499420af17cf6,761,8.390275952693823,7.0,2.0,18.0,49.0,526,3,b3241afae8c0a15cc960d1608664a24a408b6b427e14ec52daee7ea990044b5e,[0.98929906 0.99123835 0.99969055],-0.6498214682667277,-0.6535687089417651,-0.10519220517395844,-0.7378055897622536,0.30466180824173145,0.31567130669061516,761
31,2,40f7c359c0861f9db5d62401eec765a5e922123f5a990b4e4d3f31fe8838fc92,763,8.116644823066842,7.0,2.0,17.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99267675],-0.6547634867189394,-0.6584578431338559,-0.10653834730837408,-0.7604197471997389,0.2929644394467971,0.305193345323741,763
31,3,71715bf8f18223d8d0ede518e3e3bc922ed9142ac4934ea5160136dfa8263cd3,763,8.36959370904325,7.0,2.0,15.800000000000068,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99725697],-0.6758911013193211,-0.679359372324589,-0.11249481971232778,-0.7871579882270434,0.3053928839508145,0.3156151773686574,763
31,4,53325c589d8dd76abc6efa4fd6a28cbe088514ca7b91f3c9128341bc0cc2cba8,774,7.89922480620155,7.0,2.0,15.0,49.0,526,3,b3241afae8c0a15cc960d1608664a24a408b6b427e14ec52daee7ea990044b5e,[0.98929906 0.99123835 0.99969055],-0.6492375705161859,-0.6529910594480484,-0.10503428268152415,-0.7162486457830761,0.28885376931003137,0.30067567567567566,774
31,5,372713f1dfe11a94159d8115fa6c7629b58c54ca32bc1cb727c42dcd7fed5c1d,779,7.772785622593068,7.0,2.8000000000000114,14.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.99448026],-0.7578388098160636,-0.7604301630246146,-0.13947700803801488,-0.784499899753093,0.28496679282662174,0.2945511389012952,779
31,6,cc7e172131b61be0008bce680320f51d21f988f85a6e5217158bdd5b22bf506e,763,8.032765399737876,7.0,2.0,15.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.9989593 ],-0.6965566331425956,-0.6998037634598947,-0.11866688574285855,-0.7521777577541197,0.28917046508149097,0.30118994162550516,763
31,7,9ce6ec15fb20f0a91266af5e0f1090f60f15ff49bbef8d2fcfcd298dcb066fee,762,8.526246719160104,7.0,2.1000000000000085,17.899999999999977,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99697813],-0.7754569290366399,-0.7778597517472354,-0.14633458820289869,-0.815109563503485,0.3094601112256325,0.3229166666666667,762
31,8,14ce468dce503de345f4333828c0af803006b4925d53adfc37dfb102575c0ab6,771,7.893644617380026,7.0,2.0,14.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99844063],-0.6732497149968988,-0.6767462513279046,-0.11173146688323132,-0.790363822116771,0.2870807487712988,0.296861036639857,771
31,9,970b44294773c0137a8103ff6870c969b71c7bd04e3d845004edefe6f9a2e07a,777,7.988416988416988,7.0,2.0,14.0,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99822805],-0.574559619502393,-0.5791122329670536,-0.0865485567743639,-0.6902318217426827,0.29603183550550377,0.3050561797752809,777
31,10,504c1d57ba1d67882aec05ab99b0213caec9dacc78511b5076c21641aea0a404,761,8.155059132720105,7.0,2.0,15.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99267675],-0.4523751310581613,-0.458235233827465,-0.061791549002493174,-0.5544600819232411,0.2942140385027712,0.30589887640449437,761
31,11,3d58d930ff5e2a9415b30f5131c1ebc57d5aa4b32cf4ea004f311097a30776d0,773,8.011642949547218,7.0,2.0,14.0,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.99311423],-0.7103082346930125,-0.7134082098993982,-0.12298577146042455,-0.7351293951965941,0.29443225317825267,0.30518018018018017,773
31,12,275bf0ba5ec5366079d55f02fbd8aaaa4e7c79624424037bea80b77dc99c3a57,762,8.429133858267717,7.0,2.0,16.0,49.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.99822805],-0.7279746495915087,-0.7308855774906194,-0.12881155906101627,-0.7793922960682101,0.30697323548322913,0.3183198380566802,762
31,13,eb509160ea344cdb69c3da4a9d6403c1980c43bdded28ef77ec6dec86523abd8,771,7.885862516212711,7.0,2.0,14.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99793428],-0.6945026610876276,-0.6977717708437907,-0.11803689106327353,-0.7655392274463058,0.28795555179925775,0.29812443845462716,771
31,14,5283e16a390af665d11e1da8737e9a52a74b74d8d8d076b2b0908e0d4644572f,768,8.1171875,7.0,2.0,18.0,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9890446  0.99207251],-0.7524639089154712,-0.7551127786347555,-0.13747369799809528,-0.7893312487274037,0.29530533714428886,0.3051585529254131,768
31,15,5950f47152122030bae3ad0176b75ca5ac566d8aaefa73c6c060d5ea3fe8bf62,768,8.548177083333334,7.0,2.0,18.0,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.98900873],-0.7098800315040661,-0.7129845888885735,-0.12284854936825695,-0.7186010710994954,0.3129630120520741,0.32640765765765767,768
31,16,7d68aad97b2b96645fc4b91a0af5ffdc0aa785a3c6aa3add537f761eaacb573e,773,8.025873221216042,7.0,2.0,16.800000000000068,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9890446  0.99155383],-0.8106382444364524,-0.8126645938794979,-0.1616051581471517,-0.8526735374711603,0.2932225117558062,0.30524955035971224,773
31,17,f520e310c249ab22f775088ff252da9f0b933c51b014e39a4543d1373d35e1ea,759,8.168642951251647,7.0,2.0,15.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99770938],-0.6160773508447268,-0.6201856854129879,-0.0964299424827263,-0.7092997597296343,0.2942555978888327,0.30691561371841153,759
31,18,8e0717f337b94afcf931e07f7c3a9f5fa84a80915832e021649e481d88bce91f,765,8.154248366013071,7.0,3.0,14.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.9989593 ],-0.7443305641232948,-0.7470664683054815,-0.13451501656773246,-0.8023474264741028,0.2963165204596591,0.3056858802502234,765
31,19,b2e2aa081027d46df546a73715aa9223f78ecde78d5897c0571dad07459d8254,759,8.304347826086957,7.0,2.0,17.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  1.00034204],-0.7223663521055497,-0.7253372940790614,-0.1269263705201641,-0.7599214167608974,0.2996207367923251,0.30951317552478785,759
31,20,4c98217a592099e9305a19b7943239dd6e1c599e6ccf7aafa5e2aa1dc7108727,769,7.70481144343303,7.0,2.0,14.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99382878],-0.6723517184704694,-0.6758578642115474,-0.11147320492350166,-0.724929113163058,0.27892360827882756,0.2903153153153153,769
31,21,495678b2772ba21e8bdb720bf32d1b6c68754a16585cd88a2941e7addbb6aab5,770,8.387012987012987,7.0,2.0,18.0,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99866553],-0.7945880174164043,-0.796786119431589,-0.15434887711384815,-0.8265755780710413,0.3065951583943286,0.3192635832959138,770
31,22,53095105ee9eaa87092b0c808a22cf327e27ff6528b84160ac426ea3574d8295,764,8.446335078534032,7.0,2.0,18.0,49.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.9989593 ],-0.6709462944836531,-0.6744674795873756,-0.11107027536856817,-0.6896478252335002,0.30678910437297785,0.31946316262353996,764
31,23,af28325df4d01c930465fa1a900485011ac573f8cbab975c9e84b2ad4bfb5ed2,767,7.822685788787484,7.0,2.0,15.0,49.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.9989593 ],-0.544000898014049,-0.5488805186300947,-0.07981229211481511,-0.6104124757229789,0.2839599101074276,0.2931981174361273,767
31,24,32bf0d321d5792038a3edf9184ae046cc2117cba5a33aa69c0afe7b70db4dee2,764,8.273560209424083,7.0,2.0,17.700000000000045,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99309753],-0.5788149748464739,-0.5833220519941219,-0.0875206835555542,-0.6683632567371124,0.30094622851117797,0.3120507637017071,764
31,25,42eb6834a6a559cade78fe06ea6cd9aed6e7c31228561f0816abed973a5f764e,770,8.501298701298701,7.0,2.0,18.0,49.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.99931702],-0.541220323244171,-0.5461296986336636,-0.07921956261198948,-0.6247828675150414,0.3136629387248824,0.32391206819201435,770
31,26,71c0be0183d8aecb889ecead4da4c4d439907d7541f38a1ccff78a8a1dae5759,776,7.873711340206185,7.0,2.0,14.0,45.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.9989593 ],-0.7516189957269984,-0.7542769068145558,-0.13716232955015684,-0.7574910052120588,0.2889801787833485,0.2997976618705036,776
31,27,25a11bf79afebe6b5de64b5a8b8d17c53d68f78efb7e0ff47b6494d516fcbc38,770,7.938961038961039,7.0,2.0,15.100000000000023,49.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.99822805],-0.6588779816312268,-0.6625283090686493,-0.10767229055886085,-0.7681165114543033,0.29014983966179364,0.3001685393258427,770
31,28,50951254557214ccd9b8ae97af3fa5a7ea3818157a47c7308a2c868894618a08,770,8.153246753246753,7.0,2.0,17.0,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99382878],-0.7457873074756374,-0.7485076231295497,-0.13503869296374238,-0.8282555629695516,0.29638642394461406,0.30929919137466305,770
31,29,9e9ece8b210f3a47f0a5326385861b0ef83bfadbafd233d0d5ee8880ca2f2435,767,8.106910039113428,7.0,2.0,15.0,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 1.00077871],-0.75950446544909,-0.7620779945708593,-0.14010589524816341,-0.8189844065494332,0.2945596722691902,0.30445710455764075,767
32,0,b4a519cd67dcef9cd57dab72745c2b88d0e9cfd8863976363d9108133f487949,760,8.738157894736842,7.0,3.0,17.100000000000023,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.9989593 ],-0.5426805471530203,-0.5475742967689998,-0.07953043386271685,-0.7109001279007425,0.31771727125463667,0.3300965424337674,760
32,1,c73b816787cd3054e94e1989001119a83f5acb4ed6392d7d4f4177716c92e2c6,756,8.607142857142858,7.0,2.0,18.0,67.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99579447],-0.642644743253453,-0.6464687816572094,-0.10326729294455417,-0.7025911555487369,0.31103680089538616,0.3217882721575649,756
32,2,15255db6e1ffd17c7fd1073a4de765f7313381a8e53bf16c477a8c0e55cd72c7,756,8.312169312169312,7.0,2.0,18.0,49.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.98977585 0.99600704],-0.7216896107523944,-0.7246677944968749,-0.12670119603937569,-0.7879615372985775,0.29946197356394305,0.3072476656291685,756
32,3,4bd770e0c6677cd867d6418161581e6b8690fedf9bb285832020db7e2da64487,747,8.615796519410978,7.0,2.0,19.0,67.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  1.00034204],-0.40281782343797246,-0.40920823615500634,-0.05314264997465068,-0.5650309935688503,0.3079601490320661,0.31931971261787157,747
32,4,7ba7350e855e11127f364083602c51e24762829ee896e53b863724c2e440c786,762,8.396325459317586,7.0,3.0,18.0,45.0,525,2,ea1ad1b7202cd2319d060f62b043ba41c776ddb5d55bbbe610ac41068c0c8861,[0.98929906 0.99123835 0.9989593 ],-0.5856927073523797,-0.5901261862732299,-0.08911061159426503,-0.6958226622724579,0.30497809839590967,0.31577767817122365,762
