date,stock_id,foreign,trust,dealer,total
2021-11-04,006201,0,-31000,27037,-3963
2021-11-04,00679B,-338860,0,60000,-278860
2021-11-04,00687B,-2000,0,-8000,-10000
2021-11-04,00694B,1000,0,-3000,-2000
2021-11-04,00695B,3000,0,-13000,-10000
2021-11-04,00696B,-63000,0,-24000,-87000
2021-11-04,00697B,0,0,-4000,-4000
2021-11-04,00718B,0,0,154000,154000
2021-11-04,00719B,-6000,0,0,-6000
2021-11-04,00720B,-5000,0,-1000,-6000
2021-11-04,00721B,2000,0,13000,15000
2021-11-04,00722B,0,0,-18000,-18000
2021-11-04,00723B,0,0,3000,3000
2021-11-04,00724B,-1000,0,-38000,-39000
2021-11-04,00725B,-1000,0,0,-1000
2021-11-04,00726B,0,0,1000,1000
2021-11-04,00727B,0,0,21000,21000
2021-11-04,00734B,0,0,0,0
2021-11-04,00740B,10000,0,-6000,4000
2021-11-04,00741B,0,0,1000,1000
2021-11-04,00744B,0,0,0,0
2021-11-04,00745B,0,0,0,0
2021-11-04,00746B,-500000,0,495000,-5000
2021-11-04,00747B,0,0,1807,1807
2021-11-04,00748B,0,0,0,0
2021-11-04,00749B,0,0,0,0
2021-11-04,00750B,0,0,0,0
2021-11-04,00751B,0,0,-7000,-7000
2021-11-04,00754B,0,0,0,0
2021-11-04,00755B,0,0,-5000,-5000
2021-11-04,00756B,4000,0,-27000,-23000
2021-11-04,00758B,0,0,0,0
2021-11-04,00759B,0,0,0,0
2021-11-04,00760B,0,0,0,0
2021-11-04,00761B,-352000,0,336000,-16000
2021-11-04,00764B,1000,0,0,1000
2021-11-04,00765B,0,0,0,0
2021-11-04,00768B,67000,0,-66735,265
2021-11-04,00772B,-8000,0,-34728,-42728
2021-11-04,00773B,-8000,0,-17620,-25620
2021-11-04,00777B,0,0,0,0
2021-11-04,00778B,0,0,0,0
2021-11-04,00779B,10000,0,-13000,-3000
2021-11-04,00780B,0,0,-3000,-3000
2021-11-04,00781B,0,0,0,0
2021-11-04,00782B,0,0,0,0
2021-11-04,00784B,0,0,0,0
2021-11-04,00785B,0,0,0,0
2021-11-04,00786B,0,0,0,0
2021-11-04,00787B,0,0,0,0
2021-11-04,00788B,0,0,0,0
2021-11-04,00789B,0,0,0,0
2021-11-04,00790B,0,0,0,0
2021-11-04,00791B,0,0,-4000,-4000
2021-11-04,00792B,25000,0,-27000,-2000
2021-11-04,00793B,0,0,-4000,-4000
2021-11-04,00794B,0,0,0,0
2021-11-04,00795B,-2000,0,0,-2000
2021-11-04,00796B,0,0,-1001,-1001
2021-11-04,00799B,0,0,0,0
2021-11-04,00831B,0,0,0,0
2021-11-04,00834B,-1000,0,0,-1000
2021-11-04,00836B,0,0,0,0
2021-11-04,00838B,0,0,6000,6000
2021-11-04,00840B,0,0,0,0
2021-11-04,00841B,0,0,0,0
2021-11-04,00842B,0,0,0,0
2021-11-04,00843B,0,0,0,0
2021-11-04,00844B,0,0,0,0
2021-11-04,00845B,0,0,0,0
2021-11-04,00846B,0,0,-1000,-1000
2021-11-04,00847B,0,0,-1014,-1014
2021-11-04,00848B,0,0,-1,-1
2021-11-04,00849B,0,0,999,999
2021-11-04,00853B,0,0,0,0
2021-11-04,00856B,0,0,0,0
2021-11-04,00857B,0,0,0,0
2021-11-04,00858,0,0,15000,15000
2021-11-04,00859B,0,0,0,0
2021-11-04,00860B,0,0,1000,1000
2021-11-04,00862B,-2000,0,-26001,-28001
2021-11-04,00863B,0,0,-1001,-1001
2021-11-04,00864B,0,0,1000,1000
2021-11-04,00867B,0,0,0,0
2021-11-04,00870B,6000,0,-2000,4000
2021-11-04,00877,1883000,0,610313,2493313
2021-11-04,00883B,-1000,0,4999,3999
2021-11-04,00884B,-2000,0,5989,3989
2021-11-04,00886,-1000,0,22000,21000
2021-11-04,00887,10000,0,136000,146000
2021-11-04,00888,-30990,0,-2376792,-2407782
2021-11-04,00889B,0,0,0,0
2021-11-04,00890B,0,0,0,0
2021-11-04,020001,0,0,-2000,-2000
2021-11-04,020021,0,0,-39000,-39000
2021-11-04,020023,0,0,225000,225000
2021-11-04,020025,0,0,900000,900000
2021-11-04,020027,0,0,-111000,-111000
2021-11-04,02002L,0,0,-20000,-20000
2021-11-04,1258,1000,0,0,1000
2021-11-04,1259,1000,0,0,1000
2021-11-04,1264,1000,0,0,1000
2021-11-04,1336,-16000,0,-2,-16002
2021-11-04,1565,317000,0,15590,332590
2021-11-04,1569,33000,0,0,33000
2021-11-04,1570,-401000,0,0,-401000
2021-11-04,1580,1000,0,-9000,-8000
2021-11-04,1584,-185000,0,100,-184900
2021-11-04,1586,13279,0,0,13279
2021-11-04,1591,-3000,0,0,-3000
2021-11-04,1593,-23000,0,-4000,-27000
2021-11-04,1595,-8000,0,1,-7999
2021-11-04,1599,10000,0,0,10000
2021-11-04,1742,12000,0,-5,11995
2021-11-04,1752,3000,0,0,3000
2021-11-04,1777,2000,0,0,2000
