date,stock_id,foreign,trust,dealer,total
2018-06-13,006201,0,0,127000,127000
2018-06-13,00679B,-43000,0,0,-43000
2018-06-13,00687B,0,0,-1000,-1000
2018-06-13,00694B,0,0,0,0
2018-06-13,00695B,0,0,0,0
2018-06-13,00696B,0,0,0,0
2018-06-13,00697B,0,0,0,0
2018-06-13,00718B,0,0,84981000,84981000
2018-06-13,00719B,0,0,1000,1000
2018-06-13,00720B,0,0,2000,2000
2018-06-13,00721B,0,0,-20000,-20000
2018-06-13,00722B,-1000,0,1000,0
2018-06-13,00723B,23000000,0,0,23000000
2018-06-13,00724B,-27500000,0,0,-27500000
2018-06-13,00725B,0,0,0,0
2018-06-13,00726B,0,0,21000,21000
2018-06-13,00727B,0,0,19000,19000
2018-06-13,00734B,1000,200000,-8000,193000
2018-06-13,00740B,0,0,1000,1000
2018-06-13,00741B,0,0,0,0
2018-06-13,1264,-2000,0,0,-2000
2018-06-13,1336,-9000,0,0,-9000
2018-06-13,1565,-69198,-16000,3000,-82198
2018-06-13,1566,-4000,0,0,-4000
2018-06-13,1569,-3000,0,-5000,-8000
2018-06-13,1580,-30000,0,0,-30000
2018-06-13,1586,97000,0,11000,108000
2018-06-13,1591,-3000,0,0,-3000
2018-06-13,1595,-1000,0,0,-1000
2018-06-13,1597,-278000,-178000,-1000,-457000
2018-06-13,1599,-6000,0,0,-6000
2018-06-13,1742,7897,0,0,7897
2018-06-13,1752,-12000,0,0,-12000
2018-06-13,1781,0,0,-3000,-3000
2018-06-13,1784,1000,0,0,1000
2018-06-13,1785,-152000,0,0,-152000
2018-06-13,1787,-10000,0,0,-10000
2018-06-13,1795,-104000,200000,-37000,59000
2018-06-13,1799,2000,0,0,2000
2018-06-13,1813,0,0,2000,2000
2018-06-13,1815,94000,0,-1940000,-1846000
2018-06-13,2063,-29000,0,0,-29000
2018-06-13,2067,0,0,-1000,-1000
2018-06-13,2221,79000,0,0,79000
2018-06-13,2233,3000,0,5000,8000
2018-06-13,2235,0,0,-2000,-2000
2018-06-13,2596,-6000,0,0,-6000
2018-06-13,2640,-3000,0,-2000,-5000
2018-06-13,2641,11000,0,72000,83000
2018-06-13,2719,-5000,0,1000,-4000
2018-06-13,2724,-12000,0,0,-12000
2018-06-13,2726,-2000,0,0,-2000
2018-06-13,2729,26000,0,0,26000
2018-06-13,2732,13000,0,2000,15000
2018-06-13,2926,0,-4000,0,-4000
2018-06-13,3071,-28000,0,0,-28000
2018-06-13,3073,1000,0,0,1000
2018-06-13,3078,455000,0,861000,1316000
2018-06-13,3081,136725,-7000,93000,222725
2018-06-13,3083,65000,0,0,65000
2018-06-13,3085,3000,0,0,3000
2018-06-13,3088,44000,0,0,44000
2018-06-13,3092,-3300,0,0,-3300
2018-06-13,3095,-2810,0,0,-2810
2018-06-13,3105,-170780,-139000,27000,-282780
2018-06-13,3114,256000,0,-96000,160000
2018-06-13,3115,-8000,0,0,-8000
2018-06-13,3128,-20000,0,0,-20000
2018-06-13,3131,-5000,0,0,-5000
2018-06-13,3141,-33000,0,56000,23000
2018-06-13,3144,-111000,380000,10000,279000
2018-06-13,3152,-7000,0,-11000,-18000
2018-06-13,3162,5000,0,-1000,4000
2018-06-13,3163,40000,0,2000,42000
2018-06-13,3169,4000,0,0,4000
2018-06-13,3176,7000,0,0,7000
2018-06-13,3191,0,0,-3000,-3000
2018-06-13,3202,-21000,0,0,-21000
2018-06-13,3205,-158365,0,13000,-145365
2018-06-13,3206,-5000,0,0,-5000
2018-06-13,3207,0,0,3000,3000
2018-06-13,3211,1000,0,0,1000
2018-06-13,3213,-25000,0,15000,-10000
2018-06-13,3217,-97000,0,-9000,-106000
2018-06-13,3218,24000,0,0,24000
2018-06-13,3221,38000,0,-118000,-80000
