date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2024-06-13,006201,0,0,51600,51600,0,51600
2024-06-13,00679B,6293788,0,1167597,7461385,-120000,1287597
2024-06-13,00687B,3482128,0,-3814239,-332111,968000,-4782239
2024-06-13,00694B,36000,0,7000,43000,0,7000
2024-06-13,00695B,170000,0,-110824,59176,0,-110824
2024-06-13,00696B,1753000,0,74276,1827276,-500000,574276
2024-06-13,00697B,144000,0,-167340,-23340,0,-167340
2024-06-13,00718B,0,0,37000,37000,0,37000
2024-06-13,00719B,1281000,0,-1169007,111993,300000,-1469007
2024-06-13,00720B,4702028,0,3280009,7982037,5000,3275009
2024-06-13,00722B,611000,0,598000,1209000,-9000,607000
2024-06-13,00723B,3000,0,5000,8000,0,5000
2024-06-13,00724B,430000,0,-453965,-23965,0,-453965
2024-06-13,00725B,422100,0,663872,1085972,-1000,664872
2024-06-13,00726B,119000,0,-27433,91567,0,-27433
2024-06-13,00727B,4000,0,10825,14825,0,10825
2024-06-13,00734B,0,0,20000,20000,0,20000
2024-06-13,00740B,1731000,0,-1690860,40140,-11000,-1679860
2024-06-13,00741B,0,0,-1025,-1025,0,-1025
2024-06-13,00746B,897000,0,-866383,30617,0,-866383
2024-06-13,00749B,28000,0,2000,30000,0,2000
2024-06-13,00750B,0,0,0,0,0,0
2024-06-13,00751B,571000,0,-208292,362708,0,-208292
2024-06-13,00754B,25023000,0,29000,25052000,0,29000
2024-06-13,00755B,-9000,0,-16795,-25795,0,-16795
2024-06-13,00756B,136000,0,1984,137984,0,1984
2024-06-13,00758B,0,0,0,0,0,0
2024-06-13,00759B,33000,0,-32000,1000,0,-32000
2024-06-13,00760B,55000,0,68690,123690,0,68690
2024-06-13,00761B,285000,0,-147391,137609,0,-147391
2024-06-13,00764B,19649000,0,359830,20008830,0,359830
2024-06-13,00768B,290000,0,-173819,116181,0,-173819
2024-06-13,00772B,2677000,0,2595498,5272498,0,2595498
2024-06-13,00773B,694000,0,348347,1042347,0,348347
2024-06-13,00777B,4000,0,0,4000,0,0
2024-06-13,00778B,8000,0,-4000,4000,0,-4000
2024-06-13,00779B,-25000,172000,-169000,-22000,0,-169000
2024-06-13,00780B,71000,0,-35092,35908,0,-35092
2024-06-13,00781B,0,0,0,0,0,0
2024-06-13,00782B,-1000,0,78030,77030,0,78030
2024-06-13,00784B,0,0,0,0,0,0
2024-06-13,00785B,22000,0,-20000,2000,0,-20000
2024-06-13,00786B,23000,0,53593,76593,0,53593
2024-06-13,00787B,2000,0,-10251,-8251,0,-10251
2024-06-13,00788B,205000,0,-106000,99000,0,-106000
2024-06-13,00789B,40000,0,-31000,9000,0,-31000
2024-06-13,00790B,0,0,0,0,0,0
2024-06-13,00791B,0,0,0,0,0,0
2024-06-13,00792B,-1000,0,-4087,-5087,0,-4087
2024-06-13,00793B,0,0,5000,5000,0,5000
2024-06-13,00794B,0,0,1000,1000,0,1000
2024-06-13,00795B,2193010,0,1343199,3536209,0,1343199
2024-06-13,00799B,0,0,7000,7000,0,7000
2024-06-13,00831B,0,0,2000,2000,0,2000
2024-06-13,00834B,2000,0,11000,13000,0,11000
2024-06-13,00836B,382000,0,-372000,10000,0,-372000
2024-06-13,00840B,0,0,0,0,0,0
2024-06-13,00841B,3000,0,1000,4000,0,1000
2024-06-13,00842B,0,0,8000,8000,0,8000
2024-06-13,00844B,2000,0,0,2000,0,0
2024-06-13,00845B,19000,0,-19000,0,0,-19000
2024-06-13,00846B,35000,0,-25757,9243,0,-25757
2024-06-13,00847B,0,0,2000,2000,0,2000
2024-06-13,00848B,142000,0,-142000,0,0,-142000
2024-06-13,00849B,0,0,-2545,-2545,0,-2545
2024-06-13,00853B,278000,0,-32466,245534,0,-32466
2024-06-13,00856B,0,0,51000,51000,0,51000
2024-06-13,00857B,2651000,0,2064000,4715000,0,2064000
2024-06-13,00858,-18631,0,-34733,-53364,0,-34733
2024-06-13,00859B,0,0,31952,31952,0,31952
2024-06-13,00860B,0,0,36,36,0,36
2024-06-13,00862B,52000,0,-32000,20000,0,-32000
2024-06-13,00863B,0,0,14000,14000,0,14000
2024-06-13,00864B,179000,0,-127751,51249,-128000,249
2024-06-13,00867B,2000,0,0,2000,0,0
2024-06-13,00870B,-44000,0,44000,0,0,44000
2024-06-13,00877,535000,0,1006036,1541036,0,1006036
2024-06-13,00883B,0,0,1612,1612,0,1612
2024-06-13,00884B,66000,0,-43362,22638,0,-43362
2024-06-13,00886,-13000,0,5998,-7002,0,5998
2024-06-13,00887,52000,0,-220851,-168851,0,-220851
2024-06-13,00888,199500,0,2944831,3144331,-8000,2952831
2024-06-13,00890B,228000,0,-56000,172000,0,-56000
2024-06-13,00928,-82000,0,-1306,-83306,-239000,237694
2024-06-13,00931B,5194000,0,4724268,9918268,0,4724268
2024-06-13,00933B,4798660,0,-6651000,-1852340,0,-6651000
2024-06-13,00937B,10183400,0,2026000,12209400,0,2026000
2024-06-13,00942B,3796000,0,-13037930,-9241930,0,-13037930
2024-06-13,00948B,7000,0,-33791848,-33784848,0,-33791848
2024-06-13,020001,0,0,16000,16000,0,16000
2024-06-13,02001B,0,0,32000,32000,0,32000
2024-06-13,020023,0,0,93000,93000,0,93000
2024-06-13,020025,0,0,5000,5000,0,5000
2024-06-13,020027,0,0,33000,33000,0,33000
2024-06-13,020033,0,0,-59000,-59000,0,-59000
2024-06-13,020035,0,0,-3000,-3000,0,-3000
2024-06-13,020040,0,0,5000,5000,0,5000
2024-06-13,020041,0,0,3000,3000,0,3000
2024-06-13,1240,-1000,0,0,-1000,0,0
2024-06-13,1259,-2000,0,0,-2000,0,0
2024-06-13,1268,-14000,0,10000,-4000,0,10000
