date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2022-04-11,006201,-1000,40000,-88000,-49000,0,-88000
2022-04-11,00679B,-535967,0,-880000,-1415967,0,-880000
2022-04-11,00687B,-73000,0,33000,-40000,0,33000
2022-04-11,00694B,5000,0,44000,49000,0,44000
2022-04-11,00695B,21000,0,-3000,18000,0,-3000
2022-04-11,00696B,-27000,0,-98000,-125000,0,-98000
2022-04-11,00697B,-6000,0,-4321,-10321,0,-4321
2022-04-11,00718B,9000,0,133140,142140,0,133140
2022-04-11,00719B,0,0,11590,11590,0,11590
2022-04-11,00720B,-137000,0,-132000,-269000,0,-132000
2022-04-11,00721B,0,0,19000,19000,0,19000
2022-04-11,00722B,36000,0,115000,151000,0,115000
2022-04-11,00723B,-2000,0,4000,2000,0,4000
2022-04-11,00724B,-165000,0,113906,-51094,0,113906
2022-04-11,00725B,-233000,0,111250,-121750,0,111250
2022-04-11,00726B,-12000,0,-3889,-15889,0,-3889
2022-04-11,00727B,-88000,0,44088,-43912,0,44088
2022-04-11,00734B,0,0,-2000,-2000,0,-2000
2022-04-11,00740B,0,0,-1000,-1000,0,-1000
2022-04-11,00741B,0,0,5000,5000,0,5000
2022-04-11,00744B,0,0,-3304,-3304,0,-3304
2022-04-11,00745B,0,0,0,0,0,0
2022-04-11,00746B,0,0,-9000,-9000,0,-9000
2022-04-11,00747B,0,0,-1000,-1000,0,-1000
2022-04-11,00748B,0,0,0,0,0,0
2022-04-11,00749B,-3000,0,-1000,-4000,0,-1000
2022-04-11,00750B,0,0,0,0,0,0
2022-04-11,00751B,-17000,414000,-165000,232000,0,-165000
2022-04-11,00754B,-12000,0,10000,-2000,0,10000
2022-04-11,00755B,-26000,0,39717,13717,0,39717
2022-04-11,00756B,-34000,0,4885,-29115,0,4885
2022-04-11,00758B,0,0,-1000,-1000,0,-1000
2022-04-11,00759B,0,0,0,0,0,0
2022-04-11,00760B,-7000,0,-3065,-10065,0,-3065
2022-04-11,00761B,-24000,0,2000,-22000,0,2000
2022-04-11,00764B,0,0,-7000,-7000,0,-7000
2022-04-11,00765B,0,0,-3000,-3000,0,-3000
2022-04-11,00768B,0,0,-1013,-1013,0,-1013
2022-04-11,00772B,-1794000,0,454750,-1339250,0,454750
2022-04-11,00773B,-28000,0,312689,284689,0,312689
2022-04-11,00777B,0,0,0,0,0,0
2022-04-11,00778B,0,0,0,0,0,0
